user_id,session_id,event_time,event_type,product_id,category,price,device_type,user_type
1355,4894,2024-01-16 07:13:00,purchase,1977,Electronics,669,Mobile,New
249,4895,2024-01-02 21:53:00,view,1332,Home,880,Mobile,Returning
249,4895,2024-01-02 21:55:00,cart,1332,Home,880,Mobile,Returning
1021,4896,2024-01-25 13:35:00,view,1172,Electronics,736,Mobile,Returning
550,4897,2024-02-02 05:04:00,view,1951,Fashion,485,Mobile,Returning
550,4897,2024-02-02 05:05:00,cart,1951,Fashion,485,Mobile,Returning
902,4898,2024-01-15 03:09:00,view,1695,Fashion,89,Mobile,New
902,4898,2024-01-15 03:13:00,cart,1695,Fashion,89,Mobile,New
902,4898,2024-01-15 03:14:00,checkout,1695,Fashion,89,Mobile,New
902,4898,2024-01-15 03:15:00,purchase,1695,Fashion,89,Mobile,New
1965,4899,2024-01-11 12:14:00,view,1557,Home,997,Mobile,New
1965,4899,2024-01-11 12:17:00,cart,1557,Home,997,Mobile,New
1965,4899,2024-01-11 12:19:00,checkout,1557,Home,997,Mobile,New
1965,4899,2024-01-11 12:20:00,purchase,1557,Home,997,Mobile,New
1099,4900,2024-01-05 11:35:00,view,1641,Fashion,230,Mobile,Returning
1099,4900,2024-01-05 11:39:00,cart,1641,Fashion,230,Mobile,Returning
1678,4901,2024-01-05 11:52:00,view,1217,Fashion,564,Desktop,New
834,4902,2024-01-14 01:22:00,view,1121,Electronics,709,Mobile,New
834,4902,2024-01-14 01:25:00,cart,1121,Electronics,709,Mobile,New
834,4902,2024-01-14 01:26:00,checkout,1121,Electronics,709,Mobile,New
834,4902,2024-01-14 01:28:00,purchase,1121,Electronics,709,Mobile,New
1192,4903,2024-01-16 06:53:00,view,1960,Electronics,117,Desktop,New
771,4904,2024-01-05 20:17:00,view,1849,Fashion,915,Mobile,New
1527,4905,2024-01-26 00:29:00,view,1118,Fashion,36,Mobile,New
1909,4906,2024-01-06 03:41:00,view,1805,Beauty,12,Tablet,New
1909,4906,2024-01-06 03:45:00,cart,1805,Beauty,12,Tablet,New
1909,4906,2024-01-06 03:46:00,checkout,1805,Beauty,12,Tablet,New
1909,4906,2024-01-06 03:49:00,purchase,1805,Beauty,12,Tablet,New
1379,4907,2024-01-14 04:19:00,view,1262,Home,93,Tablet,New
1379,4907,2024-01-14 04:20:00,cart,1262,Home,93,Tablet,New
1249,4908,2024-01-14 04:25:00,view,1408,Home,727,Mobile,Returning
1249,4908,2024-01-14 04:26:00,cart,1408,Home,727,Mobile,Returning
1249,4908,2024-01-14 04:28:00,checkout,1408,Home,727,Mobile,Returning
1249,4908,2024-01-14 04:31:00,purchase,1408,Home,727,Mobile,Returning
1688,4909,2024-02-02 15:36:00,view,1962,Home,882,Mobile,New
1688,4909,2024-02-02 15:39:00,cart,1962,Home,882,Mobile,New
1555,4910,2024-01-14 14:41:00,view,1007,Home,989,Mobile,New
1555,4910,2024-01-14 14:45:00,cart,1007,Home,989,Mobile,New
1555,4910,2024-01-14 14:46:00,checkout,1007,Home,989,Mobile,New
1555,4910,2024-01-14 14:48:00,purchase,1007,Home,989,Mobile,New
146,4911,2024-02-02 22:03:00,view,1883,Home,970,Mobile,New
146,4911,2024-02-02 22:05:00,cart,1883,Home,970,Mobile,New
1984,4912,2024-01-24 07:59:00,view,1542,Home,931,Desktop,New
1984,4912,2024-01-24 08:02:00,cart,1542,Home,931,Desktop,New
1984,4912,2024-01-24 08:04:00,checkout,1542,Home,931,Desktop,New
1984,4912,2024-01-24 08:06:00,purchase,1542,Home,931,Desktop,New
1265,4913,2024-01-15 05:58:00,view,1172,Fashion,762,Tablet,New
1908,4914,2024-02-04 00:33:00,view,1040,Electronics,464,Desktop,New
1908,4914,2024-02-04 00:37:00,cart,1040,Electronics,464,Desktop,New
1908,4914,2024-02-04 00:38:00,checkout,1040,Electronics,464,Desktop,New
1908,4914,2024-02-04 00:42:00,purchase,1040,Electronics,464,Desktop,New
893,4915,2024-01-10 05:05:00,view,1214,Electronics,30,Mobile,Returning
344,4916,2024-01-07 14:16:00,view,1712,Fashion,170,Desktop,New
1773,4917,2024-02-01 02:45:00,view,1182,Electronics,253,Mobile,Returning
1059,4918,2024-01-09 15:40:00,view,1547,Electronics,957,Desktop,New
1059,4918,2024-01-09 15:42:00,cart,1547,Electronics,957,Desktop,New
1059,4918,2024-01-09 15:43:00,checkout,1547,Electronics,957,Desktop,New
1059,4918,2024-01-09 15:45:00,purchase,1547,Electronics,957,Desktop,New
702,4919,2024-01-24 14:51:00,view,1378,Beauty,994,Desktop,New
1,4920,2024-01-05 21:29:00,view,1328,Beauty,991,Mobile,New
1,4920,2024-01-05 21:31:00,cart,1328,Beauty,991,Mobile,New
1,4920,2024-01-05 21:33:00,checkout,1328,Beauty,991,Mobile,New
153,4921,2024-01-28 13:11:00,view,1566,Fashion,119,Mobile,New
429,4922,2024-01-04 20:48:00,view,1896,Fashion,374,Mobile,New
429,4922,2024-01-04 20:51:00,cart,1896,Fashion,374,Mobile,New
429,4922,2024-01-04 20:52:00,checkout,1896,Fashion,374,Mobile,New
429,4922,2024-01-04 20:53:00,purchase,1896,Fashion,374,Mobile,New
1969,4923,2024-01-17 18:26:00,view,1595,Home,888,Mobile,New
508,4924,2024-01-07 23:26:00,view,1485,Beauty,847,Desktop,Returning
508,4924,2024-01-07 23:28:00,cart,1485,Beauty,847,Desktop,Returning
508,4924,2024-01-07 23:29:00,checkout,1485,Beauty,847,Desktop,Returning
508,4924,2024-01-07 23:33:00,purchase,1485,Beauty,847,Desktop,Returning
1150,4925,2024-02-04 12:44:00,view,1091,Beauty,315,Mobile,Returning
1150,4925,2024-02-04 12:46:00,cart,1091,Beauty,315,Mobile,Returning
1150,4925,2024-02-04 12:49:00,checkout,1091,Beauty,315,Mobile,Returning
1150,4925,2024-02-04 12:53:00,purchase,1091,Beauty,315,Mobile,Returning
491,4926,2024-01-10 05:40:00,view,1491,Beauty,484,Mobile,New
1506,4927,2024-01-11 11:36:00,view,1386,Home,641,Mobile,New
345,4928,2024-01-20 17:12:00,view,1288,Home,670,Desktop,New
1936,4929,2024-01-03 11:14:00,view,1183,Electronics,380,Mobile,Returning
1936,4929,2024-01-03 11:16:00,cart,1183,Electronics,380,Mobile,Returning
1936,4929,2024-01-03 11:20:00,checkout,1183,Electronics,380,Mobile,Returning
1762,4930,2024-01-25 14:37:00,view,1217,Electronics,253,Desktop,Returning
1762,4930,2024-01-25 14:39:00,cart,1217,Electronics,253,Desktop,Returning
1762,4930,2024-01-25 14:40:00,checkout,1217,Electronics,253,Desktop,Returning
1762,4930,2024-01-25 14:42:00,purchase,1217,Electronics,253,Desktop,Returning
221,4931,2024-01-14 21:51:00,view,1310,Electronics,923,Desktop,Returning
221,4931,2024-01-14 21:54:00,cart,1310,Electronics,923,Desktop,Returning
1939,4932,2024-01-06 03:34:00,view,1185,Electronics,893,Desktop,New
1943,4933,2024-01-09 16:40:00,view,1625,Fashion,770,Mobile,Returning
1943,4933,2024-01-09 16:42:00,cart,1625,Fashion,770,Mobile,Returning
1943,4933,2024-01-09 16:45:00,checkout,1625,Fashion,770,Mobile,Returning
1943,4933,2024-01-09 16:49:00,purchase,1625,Fashion,770,Mobile,Returning
723,4934,2024-01-18 05:24:00,view,1882,Beauty,724,Mobile,New
723,4934,2024-01-18 05:28:00,cart,1882,Beauty,724,Mobile,New
1049,4935,2024-01-12 05:46:00,view,1587,Home,367,Mobile,Returning
1049,4935,2024-01-12 05:48:00,cart,1587,Home,367,Mobile,Returning
1049,4935,2024-01-12 05:52:00,checkout,1587,Home,367,Mobile,Returning
528,4936,2024-01-31 15:58:00,view,1449,Beauty,845,Mobile,New
1206,4937,2024-01-27 18:56:00,view,1540,Fashion,99,Mobile,Returning
1523,4938,2024-01-30 01:05:00,view,1647,Fashion,741,Desktop,New
841,4939,2024-01-11 21:57:00,view,1973,Home,999,Mobile,New
1665,4940,2024-01-30 12:48:00,view,1393,Electronics,180,Desktop,Returning
1665,4940,2024-01-30 12:52:00,cart,1393,Electronics,180,Desktop,Returning
1066,4941,2024-01-02 09:29:00,view,1276,Home,35,Mobile,Returning
1939,4942,2024-01-27 13:41:00,view,1873,Electronics,434,Desktop,New
481,4943,2024-01-04 17:21:00,view,1495,Fashion,915,Desktop,Returning
481,4943,2024-01-04 17:25:00,cart,1495,Fashion,915,Desktop,Returning
481,4943,2024-01-04 17:29:00,checkout,1495,Fashion,915,Desktop,Returning
481,4943,2024-01-04 17:32:00,purchase,1495,Fashion,915,Desktop,Returning
930,4944,2024-01-24 22:37:00,view,1368,Fashion,758,Desktop,New
930,4944,2024-01-24 22:41:00,cart,1368,Fashion,758,Desktop,New
930,4944,2024-01-24 22:44:00,checkout,1368,Fashion,758,Desktop,New
930,4944,2024-01-24 22:45:00,purchase,1368,Fashion,758,Desktop,New
1872,4945,2024-01-16 10:59:00,view,1612,Home,268,Desktop,New
1872,4945,2024-01-16 11:00:00,cart,1612,Home,268,Desktop,New
1772,4946,2024-01-26 19:12:00,view,1308,Home,27,Desktop,Returning
872,4947,2024-01-03 06:23:00,view,1330,Home,119,Desktop,New
872,4947,2024-01-03 06:25:00,cart,1330,Home,119,Desktop,New
872,4947,2024-01-03 06:26:00,checkout,1330,Home,119,Desktop,New
1463,4948,2024-01-02 05:34:00,view,1638,Home,927,Mobile,New
1463,4948,2024-01-02 05:35:00,cart,1638,Home,927,Mobile,New
1426,4949,2024-01-23 06:15:00,view,1183,Beauty,406,Mobile,Returning
1570,4950,2024-01-10 10:45:00,view,1740,Electronics,329,Mobile,New
1570,4950,2024-01-10 10:47:00,cart,1740,Electronics,329,Mobile,New
1570,4950,2024-01-10 10:50:00,checkout,1740,Electronics,329,Mobile,New
1570,4950,2024-01-10 10:54:00,purchase,1740,Electronics,329,Mobile,New
345,4951,2024-02-01 08:50:00,view,1702,Beauty,961,Mobile,New
1917,4952,2024-01-01 13:14:00,view,1089,Home,616,Mobile,Returning
45,4953,2024-01-23 07:32:00,view,1573,Home,84,Mobile,New
45,4953,2024-01-23 07:36:00,cart,1573,Home,84,Mobile,New
45,4953,2024-01-23 07:37:00,checkout,1573,Home,84,Mobile,New
45,4953,2024-01-23 07:38:00,purchase,1573,Home,84,Mobile,New
1670,4954,2024-01-01 08:56:00,view,1027,Home,492,Mobile,Returning
1670,4954,2024-01-01 08:58:00,cart,1027,Home,492,Mobile,Returning
1670,4954,2024-01-01 09:01:00,checkout,1027,Home,492,Mobile,Returning
1670,4954,2024-01-01 09:02:00,purchase,1027,Home,492,Mobile,Returning
21,4955,2024-01-02 02:44:00,view,1621,Fashion,829,Mobile,Returning
1658,4956,2024-01-22 03:05:00,view,1045,Fashion,513,Mobile,New
1658,4956,2024-01-22 03:07:00,cart,1045,Fashion,513,Mobile,New
1658,4956,2024-01-22 03:11:00,checkout,1045,Fashion,513,Mobile,New
1658,4956,2024-01-22 03:14:00,purchase,1045,Fashion,513,Mobile,New
1094,4957,2024-01-14 05:35:00,view,1708,Home,409,Desktop,New
1094,4957,2024-01-14 05:37:00,cart,1708,Home,409,Desktop,New
1888,4958,2024-01-20 09:39:00,view,1820,Electronics,217,Mobile,New
1888,4958,2024-01-20 09:42:00,cart,1820,Electronics,217,Mobile,New
873,4959,2024-01-09 02:46:00,view,1915,Beauty,288,Desktop,Returning
873,4959,2024-01-09 02:50:00,cart,1915,Beauty,288,Desktop,Returning
873,4959,2024-01-09 02:52:00,checkout,1915,Beauty,288,Desktop,Returning
48,4960,2024-01-27 06:03:00,view,1548,Home,120,Mobile,New
48,4960,2024-01-27 06:06:00,cart,1548,Home,120,Mobile,New
1515,4961,2024-01-22 01:45:00,view,1574,Home,905,Desktop,New
1515,4961,2024-01-22 01:46:00,cart,1574,Home,905,Desktop,New
1515,4961,2024-01-22 01:50:00,checkout,1574,Home,905,Desktop,New
1515,4961,2024-01-22 01:53:00,purchase,1574,Home,905,Desktop,New
551,4962,2024-01-28 23:06:00,view,1186,Beauty,982,Desktop,New
287,4963,2024-01-29 06:03:00,view,1678,Electronics,108,Desktop,New
1002,4964,2024-01-17 02:24:00,view,1757,Beauty,208,Desktop,New
1002,4964,2024-01-17 02:26:00,cart,1757,Beauty,208,Desktop,New
1002,4964,2024-01-17 02:29:00,checkout,1757,Beauty,208,Desktop,New
1002,4964,2024-01-17 02:31:00,purchase,1757,Beauty,208,Desktop,New
1034,4965,2024-01-11 04:10:00,view,1783,Beauty,408,Mobile,New
1034,4965,2024-01-11 04:13:00,cart,1783,Beauty,408,Mobile,New
1034,4965,2024-01-11 04:17:00,checkout,1783,Beauty,408,Mobile,New
1034,4965,2024-01-11 04:21:00,purchase,1783,Beauty,408,Mobile,New
542,4966,2024-02-04 05:45:00,view,1918,Fashion,27,Tablet,Returning
542,4966,2024-02-04 05:49:00,cart,1918,Fashion,27,Tablet,Returning
542,4966,2024-02-04 05:53:00,checkout,1918,Fashion,27,Tablet,Returning
542,4966,2024-02-04 05:55:00,purchase,1918,Fashion,27,Tablet,Returning
756,4967,2024-01-04 08:27:00,view,1128,Electronics,630,Desktop,Returning
756,4967,2024-01-04 08:29:00,cart,1128,Electronics,630,Desktop,Returning
756,4967,2024-01-04 08:32:00,checkout,1128,Electronics,630,Desktop,Returning
756,4967,2024-01-04 08:35:00,purchase,1128,Electronics,630,Desktop,Returning
274,4968,2024-01-16 09:15:00,view,1065,Beauty,372,Desktop,Returning
274,4968,2024-01-16 09:17:00,cart,1065,Beauty,372,Desktop,Returning
274,4968,2024-01-16 09:19:00,checkout,1065,Beauty,372,Desktop,Returning
274,4968,2024-01-16 09:23:00,purchase,1065,Beauty,372,Desktop,Returning
956,4969,2024-02-03 01:01:00,view,1241,Home,865,Desktop,New
600,4970,2024-01-20 17:04:00,view,1467,Electronics,619,Mobile,New
600,4970,2024-01-20 17:08:00,cart,1467,Electronics,619,Mobile,New
1780,4971,2024-01-29 17:53:00,view,1837,Home,768,Desktop,Returning
1780,4971,2024-01-29 17:54:00,cart,1837,Home,768,Desktop,Returning
381,4972,2024-01-22 05:31:00,view,1044,Home,852,Mobile,New
381,4972,2024-01-22 05:34:00,cart,1044,Home,852,Mobile,New
381,4972,2024-01-22 05:36:00,checkout,1044,Home,852,Mobile,New
381,4972,2024-01-22 05:38:00,purchase,1044,Home,852,Mobile,New
1353,4973,2024-01-20 21:11:00,view,1967,Home,639,Mobile,New
1353,4973,2024-01-20 21:14:00,cart,1967,Home,639,Mobile,New
1353,4973,2024-01-20 21:18:00,checkout,1967,Home,639,Mobile,New
479,4974,2024-01-03 04:21:00,view,1246,Fashion,214,Mobile,Returning
479,4974,2024-01-03 04:25:00,cart,1246,Fashion,214,Mobile,Returning
479,4974,2024-01-03 04:28:00,checkout,1246,Fashion,214,Mobile,Returning
15,4975,2024-01-24 07:58:00,view,1034,Electronics,426,Desktop,New
15,4975,2024-01-24 08:00:00,cart,1034,Electronics,426,Desktop,New
15,4975,2024-01-24 08:04:00,checkout,1034,Electronics,426,Desktop,New
15,4975,2024-01-24 08:08:00,purchase,1034,Electronics,426,Desktop,New
516,4976,2024-01-16 01:32:00,view,1533,Electronics,496,Mobile,New
516,4976,2024-01-16 01:34:00,cart,1533,Electronics,496,Mobile,New
516,4976,2024-01-16 01:37:00,checkout,1533,Electronics,496,Mobile,New
516,4976,2024-01-16 01:39:00,purchase,1533,Electronics,496,Mobile,New
191,4977,2024-01-30 05:21:00,view,1089,Beauty,119,Mobile,New
191,4977,2024-01-30 05:25:00,cart,1089,Beauty,119,Mobile,New
1192,4978,2024-01-06 13:29:00,view,1639,Home,593,Mobile,New
1192,4978,2024-01-06 13:33:00,cart,1639,Home,593,Mobile,New
1192,4978,2024-01-06 13:37:00,checkout,1639,Home,593,Mobile,New
1192,4978,2024-01-06 13:38:00,purchase,1639,Home,593,Mobile,New
1545,4979,2024-01-28 05:21:00,view,1844,Electronics,941,Desktop,Returning
1545,4979,2024-01-28 05:25:00,cart,1844,Electronics,941,Desktop,Returning
1545,4979,2024-01-28 05:27:00,checkout,1844,Electronics,941,Desktop,Returning
1545,4979,2024-01-28 05:29:00,purchase,1844,Electronics,941,Desktop,Returning
621,4980,2024-01-30 18:14:00,view,1029,Fashion,82,Desktop,New
1161,4981,2024-01-01 14:42:00,view,1796,Home,356,Mobile,Returning
1161,4981,2024-01-01 14:45:00,cart,1796,Home,356,Mobile,Returning
154,4982,2024-01-31 04:12:00,view,1830,Electronics,462,Mobile,New
154,4982,2024-01-31 04:15:00,cart,1830,Electronics,462,Mobile,New
1412,4983,2024-01-19 06:00:00,view,1368,Beauty,828,Desktop,New
1412,4983,2024-01-19 06:02:00,cart,1368,Beauty,828,Desktop,New
1412,4983,2024-01-19 06:04:00,checkout,1368,Beauty,828,Desktop,New
1233,4984,2024-01-30 10:24:00,view,1564,Fashion,260,Tablet,New
272,4985,2024-01-07 08:18:00,view,1714,Home,830,Desktop,Returning
272,4985,2024-01-07 08:20:00,cart,1714,Home,830,Desktop,Returning
272,4985,2024-01-07 08:23:00,checkout,1714,Home,830,Desktop,Returning
272,4985,2024-01-07 08:27:00,purchase,1714,Home,830,Desktop,Returning
143,4986,2024-01-06 21:52:00,view,1747,Home,790,Mobile,New
1635,4987,2024-01-09 19:25:00,view,1129,Fashion,96,Desktop,Returning
1913,4988,2024-01-31 18:41:00,view,1359,Electronics,796,Mobile,Returning
1913,4988,2024-01-31 18:44:00,cart,1359,Electronics,796,Mobile,Returning
1844,4989,2024-01-20 14:44:00,view,1809,Beauty,510,Mobile,Returning
1844,4989,2024-01-20 14:47:00,cart,1809,Beauty,510,Mobile,Returning
1844,4989,2024-01-20 14:50:00,checkout,1809,Beauty,510,Mobile,Returning
1844,4989,2024-01-20 14:53:00,purchase,1809,Beauty,510,Mobile,Returning
1093,4990,2024-01-07 18:42:00,view,1767,Fashion,796,Mobile,Returning
247,4991,2024-01-31 14:17:00,view,1609,Home,304,Mobile,New
247,4991,2024-01-31 14:20:00,cart,1609,Home,304,Mobile,New
247,4991,2024-01-31 14:24:00,checkout,1609,Home,304,Mobile,New
247,4991,2024-01-31 14:27:00,purchase,1609,Home,304,Mobile,New
1285,4992,2024-01-31 22:10:00,view,1673,Electronics,734,Desktop,New
788,4993,2024-01-26 23:59:00,view,1915,Home,838,Mobile,New
788,4993,2024-01-27 00:03:00,cart,1915,Home,838,Mobile,New
788,4993,2024-01-27 00:04:00,checkout,1915,Home,838,Mobile,New
788,4993,2024-01-27 00:06:00,purchase,1915,Home,838,Mobile,New
79,4994,2024-01-04 00:35:00,view,1134,Home,596,Mobile,New
79,4994,2024-01-04 00:37:00,cart,1134,Home,596,Mobile,New
79,4994,2024-01-04 00:40:00,checkout,1134,Home,596,Mobile,New
79,4994,2024-01-04 00:44:00,purchase,1134,Home,596,Mobile,New
1682,4995,2024-01-13 05:44:00,view,1758,Electronics,502,Mobile,Returning
1682,4995,2024-01-13 05:45:00,cart,1758,Electronics,502,Mobile,Returning
623,4996,2024-01-12 15:07:00,view,1166,Fashion,424,Mobile,New
623,4996,2024-01-12 15:11:00,cart,1166,Fashion,424,Mobile,New
1794,4997,2024-01-17 23:50:00,view,1480,Beauty,617,Mobile,Returning
1794,4997,2024-01-17 23:54:00,cart,1480,Beauty,617,Mobile,Returning
1794,4997,2024-01-17 23:57:00,checkout,1480,Beauty,617,Mobile,Returning
1794,4997,2024-01-18 00:00:00,purchase,1480,Beauty,617,Mobile,Returning
1629,4998,2024-01-19 01:45:00,view,1467,Home,111,Mobile,New
1629,4998,2024-01-19 01:49:00,cart,1467,Home,111,Mobile,New
1629,4998,2024-01-19 01:52:00,checkout,1467,Home,111,Mobile,New
1629,4998,2024-01-19 01:53:00,purchase,1467,Home,111,Mobile,New
525,4999,2024-01-01 16:59:00,view,1600,Home,517,Mobile,Returning
525,4999,2024-01-01 17:02:00,cart,1600,Home,517,Mobile,Returning
772,5000,2024-01-08 08:39:00,view,1549,Fashion,27,Desktop,Returning
938,5001,2024-01-19 02:44:00,view,1149,Beauty,349,Desktop,Returning
938,5001,2024-01-19 02:47:00,cart,1149,Beauty,349,Desktop,Returning
938,5001,2024-01-19 02:48:00,checkout,1149,Beauty,349,Desktop,Returning
938,5001,2024-01-19 02:49:00,purchase,1149,Beauty,349,Desktop,Returning
1645,5002,2024-01-10 09:56:00,view,1025,Beauty,971,Desktop,New
1645,5002,2024-01-10 09:58:00,cart,1025,Beauty,971,Desktop,New
1645,5002,2024-01-10 10:01:00,checkout,1025,Beauty,971,Desktop,New
1645,5002,2024-01-10 10:03:00,purchase,1025,Beauty,971,Desktop,New
1354,5003,2024-01-26 12:15:00,view,1429,Beauty,98,Mobile,Returning
1354,5003,2024-01-26 12:18:00,cart,1429,Beauty,98,Mobile,Returning
1213,5004,2024-01-04 21:40:00,view,1517,Beauty,350,Desktop,New
1119,5005,2024-01-29 00:13:00,view,1647,Beauty,323,Desktop,New
1119,5005,2024-01-29 00:15:00,cart,1647,Beauty,323,Desktop,New
1119,5005,2024-01-29 00:19:00,checkout,1647,Beauty,323,Desktop,New
1119,5005,2024-01-29 00:23:00,purchase,1647,Beauty,323,Desktop,New
617,5006,2024-02-03 11:57:00,view,1193,Home,428,Desktop,New
617,5006,2024-02-03 12:01:00,cart,1193,Home,428,Desktop,New
617,5006,2024-02-03 12:02:00,checkout,1193,Home,428,Desktop,New
617,5006,2024-02-03 12:06:00,purchase,1193,Home,428,Desktop,New
1032,5007,2024-01-27 10:44:00,view,1780,Beauty,526,Desktop,New
67,5008,2024-01-19 01:35:00,view,1548,Fashion,486,Mobile,New
67,5008,2024-01-19 01:36:00,cart,1548,Fashion,486,Mobile,New
67,5008,2024-01-19 01:39:00,checkout,1548,Fashion,486,Mobile,New
67,5008,2024-01-19 01:42:00,purchase,1548,Fashion,486,Mobile,New
1520,5009,2024-01-11 03:01:00,view,1887,Electronics,653,Tablet,Returning
191,5010,2024-01-01 05:40:00,view,1289,Beauty,84,Mobile,New
1390,5011,2024-01-11 11:12:00,view,1207,Beauty,658,Mobile,New
1390,5011,2024-01-11 11:13:00,cart,1207,Beauty,658,Mobile,New
1390,5011,2024-01-11 11:16:00,checkout,1207,Beauty,658,Mobile,New
768,5012,2024-01-29 01:34:00,view,1942,Electronics,648,Mobile,Returning
521,5013,2024-01-27 17:29:00,view,1246,Beauty,669,Mobile,New
521,5013,2024-01-27 17:33:00,cart,1246,Beauty,669,Mobile,New
990,5014,2024-01-18 00:04:00,view,1714,Fashion,563,Tablet,Returning
990,5014,2024-01-18 00:08:00,cart,1714,Fashion,563,Tablet,Returning
1141,5015,2024-01-08 01:54:00,view,1892,Beauty,953,Mobile,Returning
1141,5015,2024-01-08 01:58:00,cart,1892,Beauty,953,Mobile,Returning
1141,5015,2024-01-08 02:01:00,checkout,1892,Beauty,953,Mobile,Returning
267,5016,2024-01-11 00:34:00,view,1060,Beauty,360,Mobile,Returning
267,5016,2024-01-11 00:35:00,cart,1060,Beauty,360,Mobile,Returning
267,5016,2024-01-11 00:37:00,checkout,1060,Beauty,360,Mobile,Returning
267,5016,2024-01-11 00:40:00,purchase,1060,Beauty,360,Mobile,Returning
1635,5017,2024-01-02 15:15:00,view,1965,Electronics,900,Desktop,Returning
1635,5017,2024-01-02 15:19:00,cart,1965,Electronics,900,Desktop,Returning
1635,5017,2024-01-02 15:23:00,checkout,1965,Electronics,900,Desktop,Returning
1635,5017,2024-01-02 15:26:00,purchase,1965,Electronics,900,Desktop,Returning
485,5018,2024-01-03 17:55:00,view,1621,Beauty,857,Mobile,New
1533,5019,2024-01-09 09:51:00,view,1533,Electronics,466,Mobile,Returning
1533,5019,2024-01-09 09:55:00,cart,1533,Electronics,466,Mobile,Returning
1533,5019,2024-01-09 09:59:00,checkout,1533,Electronics,466,Mobile,Returning
1322,5020,2024-01-05 16:21:00,view,1379,Fashion,116,Desktop,New
1933,5021,2024-01-21 09:58:00,view,1306,Beauty,818,Desktop,New
1933,5021,2024-01-21 10:01:00,cart,1306,Beauty,818,Desktop,New
1188,5022,2024-01-02 02:17:00,view,1580,Fashion,180,Mobile,New
376,5023,2024-01-02 08:24:00,view,1861,Beauty,162,Desktop,New
376,5023,2024-01-02 08:28:00,cart,1861,Beauty,162,Desktop,New
376,5023,2024-01-02 08:31:00,checkout,1861,Beauty,162,Desktop,New
376,5023,2024-01-02 08:34:00,purchase,1861,Beauty,162,Desktop,New
653,5024,2024-01-05 17:24:00,view,1485,Home,831,Mobile,New
653,5024,2024-01-05 17:26:00,cart,1485,Home,831,Mobile,New
653,5024,2024-01-05 17:29:00,checkout,1485,Home,831,Mobile,New
653,5024,2024-01-05 17:30:00,purchase,1485,Home,831,Mobile,New
1292,5025,2024-01-28 19:17:00,view,1683,Fashion,984,Mobile,New
1292,5025,2024-01-28 19:19:00,cart,1683,Fashion,984,Mobile,New
1292,5025,2024-01-28 19:21:00,checkout,1683,Fashion,984,Mobile,New
1292,5025,2024-01-28 19:25:00,purchase,1683,Fashion,984,Mobile,New
549,5026,2024-01-22 21:09:00,view,1176,Fashion,456,Mobile,New
549,5026,2024-01-22 21:11:00,cart,1176,Fashion,456,Mobile,New
549,5026,2024-01-22 21:13:00,checkout,1176,Fashion,456,Mobile,New
1098,5027,2024-01-29 05:18:00,view,1755,Electronics,842,Mobile,New
1532,5028,2024-01-20 08:52:00,view,1804,Home,706,Desktop,Returning
1532,5028,2024-01-20 08:56:00,cart,1804,Home,706,Desktop,Returning
1532,5028,2024-01-20 08:59:00,checkout,1804,Home,706,Desktop,Returning
1532,5028,2024-01-20 09:02:00,purchase,1804,Home,706,Desktop,Returning
73,5029,2024-01-24 14:06:00,view,1434,Fashion,103,Desktop,New
308,5030,2024-01-22 01:46:00,view,1456,Electronics,440,Mobile,New
308,5030,2024-01-22 01:49:00,cart,1456,Electronics,440,Mobile,New
199,5031,2024-01-12 11:49:00,view,1568,Home,669,Mobile,Returning
1154,5032,2024-01-22 02:43:00,view,1408,Electronics,577,Desktop,Returning
1782,5033,2024-01-14 18:00:00,view,1076,Home,287,Mobile,Returning
1848,5034,2024-01-30 00:26:00,view,1653,Beauty,549,Mobile,New
1848,5034,2024-01-30 00:27:00,cart,1653,Beauty,549,Mobile,New
1848,5034,2024-01-30 00:30:00,checkout,1653,Beauty,549,Mobile,New
572,5035,2024-01-07 17:50:00,view,1892,Electronics,435,Tablet,Returning
572,5035,2024-01-07 17:54:00,cart,1892,Electronics,435,Tablet,Returning
572,5035,2024-01-07 17:58:00,checkout,1892,Electronics,435,Tablet,Returning
791,5036,2024-01-18 01:49:00,view,1630,Electronics,107,Desktop,New
791,5036,2024-01-18 01:53:00,cart,1630,Electronics,107,Desktop,New
791,5036,2024-01-18 01:56:00,checkout,1630,Electronics,107,Desktop,New
791,5036,2024-01-18 01:57:00,purchase,1630,Electronics,107,Desktop,New
1639,5037,2024-01-05 01:31:00,view,1015,Beauty,643,Tablet,Returning
1832,5038,2024-01-29 21:31:00,view,1773,Home,627,Mobile,Returning
1832,5038,2024-01-29 21:35:00,cart,1773,Home,627,Mobile,Returning
1832,5038,2024-01-29 21:39:00,checkout,1773,Home,627,Mobile,Returning
1832,5038,2024-01-29 21:40:00,purchase,1773,Home,627,Mobile,Returning
1856,5039,2024-01-05 17:15:00,view,1219,Electronics,271,Desktop,New
1856,5039,2024-01-05 17:16:00,cart,1219,Electronics,271,Desktop,New
1856,5039,2024-01-05 17:19:00,checkout,1219,Electronics,271,Desktop,New
1511,5040,2024-01-23 03:32:00,view,1965,Beauty,350,Mobile,Returning
1511,5040,2024-01-23 03:36:00,cart,1965,Beauty,350,Mobile,Returning
1511,5040,2024-01-23 03:39:00,checkout,1965,Beauty,350,Mobile,Returning
1511,5040,2024-01-23 03:40:00,purchase,1965,Beauty,350,Mobile,Returning
