session_id,carted,checked_out,purchased,viewed,revenue,category,device_type,user_type,price_bucket
4552,1,0,0,1,0.0,Electronics,Desktop,Returning,High
4553,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4554,1,1,0,1,0.0,Beauty,Mobile,Returning,Medium
4555,0,0,0,1,0.0,Home,Mobile,New,Medium
4556,1,1,1,1,523.0,Electronics,Mobile,New,High
4557,0,0,0,1,0.0,Home,Mobile,New,High
4558,1,1,1,1,905.0,Electronics,Desktop,Returning,High
4559,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4560,1,0,0,1,0.0,Fashion,Mobile,Returning,High
4561,1,1,0,1,0.0,Fashion,Mobile,Returning,High
4562,1,0,0,1,0.0,Electronics,Desktop,Returning,High
4563,1,0,0,1,0.0,Home,Mobile,New,High
4564,0,0,0,1,0.0,Beauty,Mobile,New,Medium
4565,1,1,1,1,755.0,Beauty,Mobile,New,High
4566,0,0,0,1,0.0,Fashion,Desktop,Returning,High
4567,1,1,1,1,358.0,Electronics,Mobile,New,Medium
4568,0,0,0,1,0.0,Fashion,Desktop,Returning,Medium
4569,1,1,0,1,0.0,Fashion,Mobile,Returning,High
4570,1,1,0,1,0.0,Beauty,Mobile,New,High
4571,0,0,0,1,0.0,Fashion,Desktop,Returning,Medium
4572,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4573,1,0,0,1,0.0,Fashion,Mobile,Returning,High
4574,1,0,0,1,0.0,Fashion,Mobile,Returning,High
4575,1,0,0,1,0.0,Beauty,Mobile,New,High
4576,1,1,1,1,166.0,Home,Mobile,New,Medium
4577,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4578,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4579,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4580,0,0,0,1,0.0,Home,Desktop,Returning,Medium
4581,0,0,0,1,0.0,Beauty,Desktop,New,Low
4582,1,1,1,1,810.0,Electronics,Mobile,Returning,High
4583,0,0,0,1,0.0,Home,Mobile,New,Medium
4584,1,0,0,1,0.0,Home,Mobile,New,Medium
4585,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4586,0,0,0,1,0.0,Home,Mobile,Returning,High
4587,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4588,1,1,1,1,922.0,Electronics,Mobile,New,High
4589,0,0,0,1,0.0,Electronics,Mobile,New,High
4590,1,1,1,1,993.0,Electronics,Mobile,Returning,High
4591,0,0,0,1,0.0,Electronics,Desktop,Returning,High
4592,0,0,0,1,0.0,Electronics,Mobile,New,High
4593,0,0,0,1,0.0,Home,Desktop,Returning,High
4594,1,1,1,1,515.0,Fashion,Desktop,Returning,High
4595,1,1,1,1,710.0,Home,Mobile,New,High
4596,1,1,1,1,719.0,Electronics,Mobile,New,High
4597,0,0,0,1,0.0,Home,Mobile,Returning,Low
4598,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4599,1,0,0,1,0.0,Fashion,Mobile,Returning,High
4600,1,1,0,1,0.0,Home,Desktop,New,Medium
4601,1,1,1,1,359.0,Beauty,Mobile,New,Medium
4602,1,1,0,1,0.0,Fashion,Mobile,Returning,Medium
4603,0,0,0,1,0.0,Electronics,Desktop,New,High
4604,1,1,1,1,488.0,Fashion,Desktop,New,Medium
4605,0,0,0,1,0.0,Home,Mobile,New,High
4606,0,0,0,1,0.0,Home,Desktop,Returning,High
4607,1,1,1,1,795.0,Beauty,Mobile,Returning,High
4608,1,1,1,1,581.0,Home,Mobile,New,High
4609,1,1,1,1,683.0,Fashion,Mobile,Returning,High
4610,0,0,0,1,0.0,Home,Mobile,Returning,Medium
4611,1,0,0,1,0.0,Electronics,Desktop,Returning,High
4612,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4613,0,0,0,1,0.0,Home,Mobile,Returning,Medium
4614,1,1,1,1,963.0,Home,Mobile,New,High
4615,1,0,0,1,0.0,Home,Mobile,Returning,Medium
4616,1,1,1,1,484.0,Home,Mobile,New,Medium
4617,1,1,1,1,633.0,Electronics,Mobile,Returning,High
4618,0,0,0,1,0.0,Electronics,Desktop,Returning,High
4619,1,1,1,1,496.0,Beauty,Mobile,New,Medium
4620,1,1,0,1,0.0,Electronics,Mobile,New,High
4621,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4622,1,1,0,1,0.0,Fashion,Mobile,Returning,Low
4623,1,0,0,1,0.0,Home,Mobile,New,Medium
4624,1,1,1,1,711.0,Home,Desktop,Returning,High
4625,1,1,1,1,852.0,Beauty,Tablet,New,High
4626,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4627,1,1,1,1,189.0,Home,Mobile,Returning,Medium
4628,1,1,1,1,618.0,Beauty,Desktop,New,High
4629,0,0,0,1,0.0,Home,Mobile,New,Medium
4630,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4631,0,0,0,1,0.0,Home,Mobile,New,Medium
4632,0,0,0,1,0.0,Electronics,Desktop,Returning,Medium
4633,0,0,0,1,0.0,Home,Mobile,Returning,High
4634,1,1,1,1,177.0,Home,Desktop,New,Medium
4635,0,0,0,1,0.0,Home,Desktop,New,Medium
4636,1,1,0,1,0.0,Electronics,Mobile,New,Medium
4637,1,1,1,1,131.0,Electronics,Desktop,Returning,Medium
4638,0,0,0,1,0.0,Electronics,Desktop,New,Medium
4639,1,1,1,1,150.0,Home,Mobile,Returning,Medium
4640,1,1,1,1,303.0,Home,Mobile,New,Medium
4641,0,0,0,1,0.0,Fashion,Mobile,Returning,Low
4642,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4643,0,0,0,1,0.0,Home,Mobile,Returning,High
4644,1,1,1,1,371.0,Fashion,Mobile,Returning,Medium
4645,1,1,1,1,162.0,Home,Mobile,Returning,Medium
4646,1,1,1,1,66.0,Fashion,Desktop,New,Low
4647,1,1,1,1,551.0,Fashion,Mobile,New,High
4648,1,1,1,1,408.0,Beauty,Mobile,Returning,Medium
4649,1,1,1,1,847.0,Fashion,Mobile,New,High
4650,1,0,0,1,0.0,Electronics,Mobile,Returning,Low
4651,1,1,1,1,445.0,Home,Mobile,New,Medium
4652,1,1,1,1,83.0,Home,Mobile,New,Low
4653,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4654,0,0,0,1,0.0,Home,Desktop,Returning,Medium
4655,0,0,0,1,0.0,Fashion,Desktop,New,High
4656,1,0,0,1,0.0,Electronics,Mobile,New,High
4657,1,1,1,1,262.0,Beauty,Desktop,New,Medium
4658,1,1,1,1,211.0,Beauty,Desktop,New,Medium
4659,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4660,1,1,1,1,484.0,Fashion,Tablet,Returning,Medium
4661,0,0,0,1,0.0,Beauty,Desktop,Returning,High
4662,1,1,1,1,275.0,Fashion,Mobile,Returning,Medium
4663,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4664,1,1,1,1,507.0,Electronics,Mobile,New,High
4665,1,1,0,1,0.0,Electronics,Mobile,Returning,High
4666,1,1,0,1,0.0,Home,Desktop,New,Medium
4667,0,0,0,1,0.0,Fashion,Mobile,New,High
4668,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4669,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4670,1,0,0,1,0.0,Beauty,Desktop,New,Medium
4671,1,1,1,1,477.0,Fashion,Desktop,New,Medium
4672,1,0,0,1,0.0,Beauty,Mobile,Returning,High
4673,1,1,1,1,115.0,Beauty,Mobile,New,Medium
4674,0,0,0,1,0.0,Home,Desktop,New,Medium
4675,1,1,1,1,775.0,Fashion,Mobile,Returning,High
4676,1,1,0,1,0.0,Beauty,Mobile,Returning,Medium
4677,1,1,1,1,695.0,Electronics,Desktop,New,High
4678,1,1,1,1,700.0,Electronics,Desktop,Returning,High
4679,0,0,0,1,0.0,Fashion,Mobile,New,High
4680,1,0,0,1,0.0,Home,Desktop,New,High
4681,0,0,0,1,0.0,Beauty,Desktop,Returning,High
4682,1,1,1,1,136.0,Electronics,Mobile,Returning,Medium
4683,1,1,0,1,0.0,Beauty,Mobile,Returning,High
4684,0,0,0,1,0.0,Fashion,Desktop,New,High
4685,1,1,1,1,934.0,Electronics,Mobile,Returning,High
4686,1,1,1,1,799.0,Home,Mobile,Returning,High
4687,1,0,0,1,0.0,Fashion,Mobile,New,High
4688,1,1,0,1,0.0,Electronics,Desktop,New,High
4689,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4690,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4691,1,1,1,1,854.0,Electronics,Mobile,Returning,High
4692,1,1,1,1,611.0,Beauty,Tablet,New,High
4693,1,1,1,1,439.0,Home,Mobile,Returning,Medium
4694,0,0,0,1,0.0,Fashion,Mobile,New,High
4695,1,1,0,1,0.0,Home,Desktop,Returning,Low
4696,1,0,0,1,0.0,Fashion,Mobile,New,Medium
4697,1,1,1,1,149.0,Electronics,Tablet,New,Medium
4698,0,0,0,1,0.0,Electronics,Desktop,Returning,Medium
4699,1,0,0,1,0.0,Fashion,Desktop,New,Medium
4700,1,1,1,1,112.0,Home,Mobile,New,Medium
4701,1,0,0,1,0.0,Electronics,Desktop,New,Medium
4702,0,0,0,1,0.0,Home,Desktop,Returning,Low
4703,1,1,1,1,121.0,Electronics,Tablet,Returning,Medium
4704,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4705,1,0,0,1,0.0,Fashion,Desktop,New,Medium
4706,1,1,1,1,434.0,Electronics,Mobile,Returning,Medium
4707,1,0,0,1,0.0,Beauty,Mobile,Returning,High
4708,0,0,0,1,0.0,Home,Mobile,New,High
4709,1,1,1,1,225.0,Home,Desktop,New,Medium
4710,1,1,0,1,0.0,Beauty,Mobile,New,Medium
4711,1,0,0,1,0.0,Electronics,Mobile,New,High
4712,0,0,0,1,0.0,Electronics,Tablet,Returning,Low
4713,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4714,1,1,0,1,0.0,Electronics,Desktop,New,Medium
4715,1,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4716,1,1,1,1,221.0,Home,Mobile,Returning,Medium
4717,1,1,1,1,291.0,Home,Desktop,Returning,Medium
4718,1,1,1,1,617.0,Electronics,Desktop,New,High
4719,1,1,1,1,290.0,Home,Mobile,New,Medium
4720,1,0,0,1,0.0,Fashion,Desktop,New,Medium
4721,1,1,1,1,908.0,Home,Mobile,New,High
4722,1,1,1,1,328.0,Beauty,Mobile,Returning,Medium
4723,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4724,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4725,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4726,1,1,1,1,74.0,Beauty,Mobile,Returning,Low
4727,1,1,1,1,898.0,Home,Mobile,Returning,High
4728,1,1,1,1,533.0,Home,Mobile,Returning,High
4729,1,0,0,1,0.0,Fashion,Mobile,New,Medium
4730,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4731,1,0,0,1,0.0,Beauty,Desktop,New,High
4732,1,1,1,1,243.0,Beauty,Desktop,New,Medium
4733,1,1,1,1,477.0,Home,Mobile,New,Medium
4734,0,0,0,1,0.0,Beauty,Desktop,New,High
4735,1,1,1,1,237.0,Beauty,Desktop,Returning,Medium
4736,1,1,1,1,664.0,Fashion,Mobile,Returning,High
4737,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4738,1,1,0,1,0.0,Electronics,Desktop,New,High
4739,1,1,1,1,571.0,Electronics,Mobile,New,High
4740,1,0,0,1,0.0,Home,Desktop,New,Medium
4741,1,1,1,1,221.0,Electronics,Desktop,New,Medium
4742,1,1,1,1,642.0,Electronics,Desktop,New,High
4743,0,0,0,1,0.0,Beauty,Tablet,New,Medium
4744,0,0,0,1,0.0,Fashion,Mobile,New,High
4745,1,0,0,1,0.0,Beauty,Mobile,New,Medium
4746,0,0,0,1,0.0,Electronics,Desktop,Returning,High
4747,1,0,0,1,0.0,Fashion,Mobile,New,Medium
4748,0,0,0,1,0.0,Home,Desktop,New,High
4749,1,0,0,1,0.0,Beauty,Tablet,New,High
4750,0,0,0,1,0.0,Fashion,Desktop,New,High
4751,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4752,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4753,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
4754,0,0,0,1,0.0,Electronics,Mobile,New,Medium
4755,0,0,0,1,0.0,Fashion,Desktop,New,High
4756,0,0,0,1,0.0,Electronics,Desktop,Returning,High
4757,0,0,0,1,0.0,Electronics,Desktop,New,Medium
4758,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4759,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4760,1,1,1,1,980.0,Fashion,Desktop,New,High
4761,1,0,0,1,0.0,Electronics,Mobile,New,Low
4762,1,1,0,1,0.0,Home,Mobile,Returning,Low
4763,0,0,0,1,0.0,Electronics,Desktop,Returning,Medium
4764,1,1,0,1,0.0,Home,Desktop,Returning,Medium
4765,1,1,1,1,587.0,Electronics,Mobile,New,High
4766,0,0,0,1,0.0,Beauty,Desktop,New,Medium
4767,0,0,0,1,0.0,Home,Mobile,Returning,High
4768,1,1,1,1,949.0,Electronics,Tablet,Returning,High
4769,1,1,1,1,193.0,Fashion,Mobile,Returning,Medium
4770,1,1,1,1,594.0,Beauty,Mobile,New,High
4771,0,0,0,1,0.0,Electronics,Desktop,Returning,Low
4772,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4773,1,1,0,1,0.0,Electronics,Desktop,New,High
4774,1,1,0,1,0.0,Electronics,Desktop,New,High
4775,0,0,0,1,0.0,Fashion,Desktop,New,Low
4776,0,0,0,1,0.0,Electronics,Tablet,New,Low
4777,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4778,0,0,0,1,0.0,Beauty,Desktop,Returning,Medium
4779,1,1,1,1,348.0,Home,Mobile,Returning,Medium
4780,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4781,1,0,0,1,0.0,Electronics,Desktop,New,Medium
4782,0,0,0,1,0.0,Home,Mobile,Returning,High
4783,1,1,1,1,221.0,Electronics,Mobile,Returning,Medium
4784,1,1,1,1,675.0,Beauty,Mobile,Returning,High
4785,0,0,0,1,0.0,Beauty,Desktop,Returning,Medium
4786,1,1,1,1,305.0,Beauty,Tablet,Returning,Medium
4787,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4788,1,1,1,1,470.0,Fashion,Mobile,Returning,Medium
4789,0,0,0,1,0.0,Home,Desktop,New,High
4790,0,0,0,1,0.0,Beauty,Mobile,New,Medium
4791,1,0,0,1,0.0,Fashion,Mobile,New,Medium
4792,1,1,1,1,887.0,Beauty,Mobile,New,High
4793,1,1,1,1,101.0,Home,Mobile,Returning,Medium
4794,0,0,0,1,0.0,Electronics,Mobile,New,High
4795,0,0,0,1,0.0,Electronics,Desktop,Returning,High
4796,0,0,0,1,0.0,Home,Mobile,Returning,Medium
4797,1,1,1,1,764.0,Electronics,Desktop,Returning,High
4798,1,1,1,1,769.0,Home,Desktop,Returning,High
4799,0,0,0,1,0.0,Home,Desktop,New,High
4800,1,1,1,1,87.0,Home,Mobile,Returning,Low
4801,0,0,0,1,0.0,Beauty,Mobile,Returning,Low
4802,1,1,0,1,0.0,Home,Mobile,Returning,High
4803,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4804,1,0,0,1,0.0,Electronics,Mobile,New,High
4805,1,1,1,1,992.0,Fashion,Mobile,Returning,High
4806,0,0,0,1,0.0,Beauty,Mobile,New,Low
4807,1,1,1,1,30.0,Electronics,Mobile,New,Low
4808,1,1,1,1,106.0,Beauty,Mobile,New,Medium
4809,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4810,1,0,0,1,0.0,Electronics,Mobile,New,High
4811,0,0,0,1,0.0,Fashion,Mobile,New,High
4812,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4813,1,1,1,1,745.0,Electronics,Desktop,New,High
4814,1,1,1,1,326.0,Electronics,Mobile,New,Medium
4815,1,1,1,1,466.0,Electronics,Mobile,Returning,Medium
4816,1,1,1,1,900.0,Electronics,Mobile,New,High
4817,1,1,1,1,408.0,Home,Mobile,Returning,Medium
4818,1,0,0,1,0.0,Fashion,Desktop,New,Medium
4819,1,0,0,1,0.0,Electronics,Mobile,Returning,Medium
4820,1,0,0,1,0.0,Fashion,Desktop,Returning,High
4821,1,1,1,1,818.0,Beauty,Desktop,New,High
4822,1,1,1,1,692.0,Beauty,Desktop,New,High
4823,1,1,1,1,454.0,Fashion,Mobile,New,Medium
4824,1,1,1,1,848.0,Fashion,Mobile,Returning,High
4825,1,1,1,1,772.0,Beauty,Desktop,New,High
4826,1,1,0,1,0.0,Beauty,Mobile,New,High
4827,1,1,1,1,830.0,Beauty,Desktop,Returning,High
4828,0,0,0,1,0.0,Fashion,Desktop,Returning,High
4829,1,1,1,1,399.0,Home,Desktop,New,Medium
4830,1,1,1,1,859.0,Home,Mobile,Returning,High
4831,1,1,1,1,283.0,Beauty,Desktop,Returning,Medium
4832,1,1,1,1,575.0,Home,Desktop,New,High
4833,1,0,0,1,0.0,Fashion,Desktop,New,High
4834,0,0,0,1,0.0,Beauty,Mobile,Returning,High
4835,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4836,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4837,1,0,0,1,0.0,Electronics,Mobile,Returning,Medium
4838,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4839,0,0,0,1,0.0,Beauty,Desktop,New,High
4840,0,0,0,1,0.0,Home,Mobile,New,High
4841,1,1,0,1,0.0,Home,Desktop,New,Medium
4842,1,0,0,1,0.0,Fashion,Mobile,Returning,High
4843,1,1,1,1,540.0,Fashion,Mobile,New,High
4844,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4845,1,1,1,1,329.0,Home,Mobile,Returning,Medium
4846,1,1,1,1,375.0,Fashion,Desktop,New,Medium
4847,1,1,1,1,237.0,Electronics,Mobile,New,Medium
4848,1,0,0,1,0.0,Fashion,Desktop,Returning,Medium
4849,1,1,1,1,16.0,Home,Mobile,Returning,Low
4850,0,0,0,1,0.0,Fashion,Desktop,Returning,High
4851,1,1,1,1,129.0,Electronics,Mobile,New,Medium
4852,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4853,1,1,1,1,302.0,Home,Mobile,New,Medium
4854,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4855,1,1,1,1,57.0,Electronics,Mobile,Returning,Low
4856,1,0,0,1,0.0,Beauty,Desktop,New,Medium
4857,1,0,0,1,0.0,Home,Desktop,Returning,High
4858,1,1,1,1,32.0,Fashion,Desktop,New,Low
4859,1,1,1,1,322.0,Electronics,Mobile,New,Medium
4860,1,1,1,1,901.0,Beauty,Mobile,Returning,High
4861,1,1,1,1,959.0,Electronics,Mobile,New,High
4862,1,0,0,1,0.0,Fashion,Tablet,Returning,Medium
4863,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4864,1,1,1,1,554.0,Fashion,Desktop,Returning,High
4865,0,0,0,1,0.0,Electronics,Desktop,Returning,Low
4866,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4867,1,1,1,1,480.0,Beauty,Mobile,Returning,Medium
4868,0,0,0,1,0.0,Home,Mobile,New,Medium
4869,1,1,1,1,468.0,Home,Mobile,New,Medium
4870,0,0,0,1,0.0,Beauty,Mobile,Returning,Low
4871,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
4872,0,0,0,1,0.0,Beauty,Desktop,Returning,High
4873,1,0,0,1,0.0,Home,Desktop,New,High
4874,1,0,0,1,0.0,Electronics,Desktop,New,Medium
4875,1,0,0,1,0.0,Fashion,Desktop,New,High
4876,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4877,1,1,0,1,0.0,Fashion,Mobile,New,High
4878,1,0,0,1,0.0,Beauty,Desktop,Returning,Low
4879,1,1,1,1,659.0,Beauty,Mobile,New,High
4880,1,1,0,1,0.0,Fashion,Mobile,Returning,Low
4881,1,1,1,1,599.0,Electronics,Mobile,New,High
4882,0,0,0,1,0.0,Home,Mobile,Returning,Medium
4883,0,0,0,1,0.0,Home,Mobile,New,Medium
4884,1,1,1,1,495.0,Home,Mobile,New,Medium
4885,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4886,0,0,0,1,0.0,Home,Desktop,New,Medium
4887,1,1,1,1,881.0,Fashion,Mobile,New,High
4888,1,1,1,1,148.0,Fashion,Mobile,New,Medium
4889,1,1,0,1,0.0,Home,Mobile,New,Low
4890,1,1,1,1,180.0,Home,Mobile,New,Medium
4891,1,1,1,1,187.0,Beauty,Desktop,Returning,Medium
4892,1,1,1,1,645.0,Home,Desktop,Returning,High
4893,1,1,0,1,0.0,Home,Desktop,New,Low
4894,1,1,1,1,669.0,Electronics,Mobile,New,High
4895,1,0,0,1,0.0,Home,Mobile,Returning,High
4896,0,0,0,1,0.0,Electronics,Mobile,Returning,High
4897,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4898,1,1,1,1,89.0,Fashion,Mobile,New,Low
4899,1,1,1,1,997.0,Home,Mobile,New,High
4900,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
4901,0,0,0,1,0.0,Fashion,Desktop,New,High
4902,1,1,1,1,709.0,Electronics,Mobile,New,High
4903,0,0,0,1,0.0,Electronics,Desktop,New,Medium
4904,0,0,0,1,0.0,Fashion,Mobile,New,High
4905,0,0,0,1,0.0,Fashion,Mobile,New,Low
4906,1,1,1,1,12.0,Beauty,Tablet,New,Low
4907,1,0,0,1,0.0,Home,Tablet,New,Low
4908,1,1,1,1,727.0,Home,Mobile,Returning,High
4909,1,0,0,1,0.0,Home,Mobile,New,High
4910,1,1,1,1,989.0,Home,Mobile,New,High
4911,1,0,0,1,0.0,Home,Mobile,New,High
4912,1,1,1,1,931.0,Home,Desktop,New,High
4913,0,0,0,1,0.0,Fashion,Tablet,New,High
4914,1,1,1,1,464.0,Electronics,Desktop,New,Medium
4915,0,0,0,1,0.0,Electronics,Mobile,Returning,Low
4916,0,0,0,1,0.0,Fashion,Desktop,New,Medium
4917,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
4918,1,1,1,1,957.0,Electronics,Desktop,New,High
4919,0,0,0,1,0.0,Beauty,Desktop,New,High
4920,1,1,0,1,0.0,Beauty,Mobile,New,High
4921,0,0,0,1,0.0,Fashion,Mobile,New,Medium
4922,1,1,1,1,374.0,Fashion,Mobile,New,Medium
4923,0,0,0,1,0.0,Home,Mobile,New,High
4924,1,1,1,1,847.0,Beauty,Desktop,Returning,High
4925,1,1,1,1,315.0,Beauty,Mobile,Returning,Medium
4926,0,0,0,1,0.0,Beauty,Mobile,New,Medium
4927,0,0,0,1,0.0,Home,Mobile,New,High
4928,0,0,0,1,0.0,Home,Desktop,New,High
4929,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
4930,1,1,1,1,253.0,Electronics,Desktop,Returning,Medium
4931,1,0,0,1,0.0,Electronics,Desktop,Returning,High
4932,0,0,0,1,0.0,Electronics,Desktop,New,High
4933,1,1,1,1,770.0,Fashion,Mobile,Returning,High
4934,1,0,0,1,0.0,Beauty,Mobile,New,High
4935,1,1,0,1,0.0,Home,Mobile,Returning,Medium
4936,0,0,0,1,0.0,Beauty,Mobile,New,High
4937,0,0,0,1,0.0,Fashion,Mobile,Returning,Low
4938,0,0,0,1,0.0,Fashion,Desktop,New,High
4939,0,0,0,1,0.0,Home,Mobile,New,High
4940,1,0,0,1,0.0,Electronics,Desktop,Returning,Medium
4941,0,0,0,1,0.0,Home,Mobile,Returning,Low
4942,0,0,0,1,0.0,Electronics,Desktop,New,Medium
4943,1,1,1,1,915.0,Fashion,Desktop,Returning,High
4944,1,1,1,1,758.0,Fashion,Desktop,New,High
4945,1,0,0,1,0.0,Home,Desktop,New,Medium
4946,0,0,0,1,0.0,Home,Desktop,Returning,Low
4947,1,1,0,1,0.0,Home,Desktop,New,Medium
4948,1,0,0,1,0.0,Home,Mobile,New,High
4949,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
4950,1,1,1,1,329.0,Electronics,Mobile,New,Medium
4951,0,0,0,1,0.0,Beauty,Mobile,New,High
4952,0,0,0,1,0.0,Home,Mobile,Returning,High
4953,1,1,1,1,84.0,Home,Mobile,New,Low
4954,1,1,1,1,492.0,Home,Mobile,Returning,Medium
4955,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4956,1,1,1,1,513.0,Fashion,Mobile,New,High
4957,1,0,0,1,0.0,Home,Desktop,New,Medium
4958,1,0,0,1,0.0,Electronics,Mobile,New,Medium
4959,1,1,0,1,0.0,Beauty,Desktop,Returning,Medium
4960,1,0,0,1,0.0,Home,Mobile,New,Medium
4961,1,1,1,1,905.0,Home,Desktop,New,High
4962,0,0,0,1,0.0,Beauty,Desktop,New,High
4963,0,0,0,1,0.0,Electronics,Desktop,New,Medium
4964,1,1,1,1,208.0,Beauty,Desktop,New,Medium
4965,1,1,1,1,408.0,Beauty,Mobile,New,Medium
4966,1,1,1,1,27.0,Fashion,Tablet,Returning,Low
4967,1,1,1,1,630.0,Electronics,Desktop,Returning,High
4968,1,1,1,1,372.0,Beauty,Desktop,Returning,Medium
4969,0,0,0,1,0.0,Home,Desktop,New,High
4970,1,0,0,1,0.0,Electronics,Mobile,New,High
4971,1,0,0,1,0.0,Home,Desktop,Returning,High
4972,1,1,1,1,852.0,Home,Mobile,New,High
4973,1,1,0,1,0.0,Home,Mobile,New,High
4974,1,1,0,1,0.0,Fashion,Mobile,Returning,Medium
4975,1,1,1,1,426.0,Electronics,Desktop,New,Medium
4976,1,1,1,1,496.0,Electronics,Mobile,New,Medium
4977,1,0,0,1,0.0,Beauty,Mobile,New,Medium
4978,1,1,1,1,593.0,Home,Mobile,New,High
4979,1,1,1,1,941.0,Electronics,Desktop,Returning,High
4980,0,0,0,1,0.0,Fashion,Desktop,New,Low
4981,1,0,0,1,0.0,Home,Mobile,Returning,Medium
4982,1,0,0,1,0.0,Electronics,Mobile,New,Medium
4983,1,1,0,1,0.0,Beauty,Desktop,New,High
4984,0,0,0,1,0.0,Fashion,Tablet,New,Medium
4985,1,1,1,1,830.0,Home,Desktop,Returning,High
4986,0,0,0,1,0.0,Home,Mobile,New,High
4987,0,0,0,1,0.0,Fashion,Desktop,Returning,Low
4988,1,0,0,1,0.0,Electronics,Mobile,Returning,High
4989,1,1,1,1,510.0,Beauty,Mobile,Returning,High
4990,0,0,0,1,0.0,Fashion,Mobile,Returning,High
4991,1,1,1,1,304.0,Home,Mobile,New,Medium
4992,0,0,0,1,0.0,Electronics,Desktop,New,High
4993,1,1,1,1,838.0,Home,Mobile,New,High
4994,1,1,1,1,596.0,Home,Mobile,New,High
4995,1,0,0,1,0.0,Electronics,Mobile,Returning,High
4996,1,0,0,1,0.0,Fashion,Mobile,New,Medium
4997,1,1,1,1,617.0,Beauty,Mobile,Returning,High
4998,1,1,1,1,111.0,Home,Mobile,New,Medium
4999,1,0,0,1,0.0,Home,Mobile,Returning,High
5000,0,0,0,1,0.0,Fashion,Desktop,Returning,Low
5001,1,1,1,1,349.0,Beauty,Desktop,Returning,Medium
5002,1,1,1,1,971.0,Beauty,Desktop,New,High
5003,1,0,0,1,0.0,Beauty,Mobile,Returning,Low
5004,0,0,0,1,0.0,Beauty,Desktop,New,Medium
5005,1,1,1,1,323.0,Beauty,Desktop,New,Medium
5006,1,1,1,1,428.0,Home,Desktop,New,Medium
5007,0,0,0,1,0.0,Beauty,Desktop,New,High
5008,1,1,1,1,486.0,Fashion,Mobile,New,Medium
5009,0,0,0,1,0.0,Electronics,Tablet,Returning,High
5010,0,0,0,1,0.0,Beauty,Mobile,New,Low
5011,1,1,0,1,0.0,Beauty,Mobile,New,High
