user_id,session_id,event_time,event_type,product_id,category,price,device_type,user_type,price_bucket,event_date,event_hour
661,5690,2024-02-03 16:45:00,cart,1480,Electronics,160,Desktop,New,Medium,2024-02-03,16
1938,5691,2024-01-19 19:59:00,view,1957,Home,260,Mobile,Returning,Medium,2024-01-19,19
1938,5691,2024-01-19 20:00:00,cart,1957,Home,260,Mobile,Returning,Medium,2024-01-19,20
1938,5691,2024-01-19 20:04:00,checkout,1957,Home,260,Mobile,Returning,Medium,2024-01-19,20
1938,5691,2024-01-19 20:08:00,purchase,1957,Home,260,Mobile,Returning,Medium,2024-01-19,20
695,5692,2024-01-21 23:19:00,view,1271,Beauty,701,Desktop,New,High,2024-01-21,23
925,5693,2024-01-31 09:20:00,view,1748,Beauty,657,Mobile,New,High,2024-01-31,9
152,5694,2024-01-09 00:11:00,view,1063,Beauty,926,Desktop,New,High,2024-01-09,0
152,5694,2024-01-09 00:14:00,cart,1063,Beauty,926,Desktop,New,High,2024-01-09,0
152,5694,2024-01-09 00:17:00,checkout,1063,Beauty,926,Desktop,New,High,2024-01-09,0
152,5694,2024-01-09 00:19:00,purchase,1063,Beauty,926,Desktop,New,High,2024-01-09,0
586,5695,2024-01-28 14:22:00,view,1922,Electronics,595,Mobile,New,High,2024-01-28,14
586,5695,2024-01-28 14:26:00,cart,1922,Electronics,595,Mobile,New,High,2024-01-28,14
586,5695,2024-01-28 14:27:00,checkout,1922,Electronics,595,Mobile,New,High,2024-01-28,14
586,5695,2024-01-28 14:31:00,purchase,1922,Electronics,595,Mobile,New,High,2024-01-28,14
1901,5696,2024-01-04 06:51:00,view,1562,Fashion,819,Mobile,New,High,2024-01-04,6
913,5697,2024-01-06 09:27:00,view,1112,Home,451,Desktop,Returning,Medium,2024-01-06,9
913,5697,2024-01-06 09:28:00,cart,1112,Home,451,Desktop,Returning,Medium,2024-01-06,9
274,5698,2024-01-16 04:40:00,view,1099,Beauty,568,Mobile,Returning,High,2024-01-16,4
1578,5699,2024-01-29 17:21:00,view,1900,Beauty,762,Desktop,Returning,High,2024-01-29,17
1578,5699,2024-01-29 17:23:00,cart,1900,Beauty,762,Desktop,Returning,High,2024-01-29,17
496,5700,2024-01-07 14:56:00,view,1234,Beauty,802,Desktop,New,High,2024-01-07,14
496,5700,2024-01-07 14:58:00,cart,1234,Beauty,802,Desktop,New,High,2024-01-07,14
496,5700,2024-01-07 15:02:00,checkout,1234,Beauty,802,Desktop,New,High,2024-01-07,15
1748,5701,2024-01-25 01:31:00,view,1093,Home,188,Mobile,New,Medium,2024-01-25,1
101,5702,2024-01-26 02:44:00,view,1301,Beauty,960,Mobile,New,High,2024-01-26,2
557,5703,2024-01-08 12:24:00,view,1585,Beauty,869,Mobile,New,High,2024-01-08,12
557,5703,2024-01-08 12:25:00,cart,1585,Beauty,869,Mobile,New,High,2024-01-08,12
557,5703,2024-01-08 12:29:00,checkout,1585,Beauty,869,Mobile,New,High,2024-01-08,12
557,5703,2024-01-08 12:32:00,purchase,1585,Beauty,869,Mobile,New,High,2024-01-08,12
1106,5704,2024-01-05 12:01:00,view,1720,Home,208,Mobile,New,Medium,2024-01-05,12
1553,5705,2024-01-22 18:00:00,view,1649,Beauty,370,Mobile,Returning,Medium,2024-01-22,18
1553,5705,2024-01-22 18:02:00,cart,1649,Beauty,370,Mobile,Returning,Medium,2024-01-22,18
1553,5705,2024-01-22 18:06:00,checkout,1649,Beauty,370,Mobile,Returning,Medium,2024-01-22,18
1553,5705,2024-01-22 18:08:00,purchase,1649,Beauty,370,Mobile,Returning,Medium,2024-01-22,18
73,5706,2024-01-16 19:02:00,view,1247,Fashion,221,Desktop,New,Medium,2024-01-16,19
73,5706,2024-01-16 19:03:00,cart,1247,Fashion,221,Desktop,New,Medium,2024-01-16,19
73,5706,2024-01-16 19:06:00,checkout,1247,Fashion,221,Desktop,New,Medium,2024-01-16,19
73,5706,2024-01-16 19:09:00,purchase,1247,Fashion,221,Desktop,New,Medium,2024-01-16,19
1038,5707,2024-01-28 17:28:00,view,1388,Beauty,479,Mobile,Returning,Medium,2024-01-28,17
1038,5707,2024-01-28 17:30:00,cart,1388,Beauty,479,Mobile,Returning,Medium,2024-01-28,17
1038,5707,2024-01-28 17:32:00,checkout,1388,Beauty,479,Mobile,Returning,Medium,2024-01-28,17
1038,5707,2024-01-28 17:33:00,purchase,1388,Beauty,479,Mobile,Returning,Medium,2024-01-28,17
1457,5708,2024-01-29 08:07:00,view,1791,Home,453,Mobile,Returning,Medium,2024-01-29,8
1457,5708,2024-01-29 08:10:00,cart,1791,Home,453,Mobile,Returning,Medium,2024-01-29,8
1457,5708,2024-01-29 08:13:00,checkout,1791,Home,453,Mobile,Returning,Medium,2024-01-29,8
1457,5708,2024-01-29 08:17:00,purchase,1791,Home,453,Mobile,Returning,Medium,2024-01-29,8
157,5709,2024-01-21 19:09:00,view,1941,Home,336,Mobile,Returning,Medium,2024-01-21,19
735,5710,2024-01-24 19:11:00,view,1789,Home,530,Mobile,New,High,2024-01-24,19
132,5711,2024-01-09 14:43:00,view,1346,Electronics,267,Mobile,New,Medium,2024-01-09,14
132,5711,2024-01-09 14:46:00,cart,1346,Electronics,267,Mobile,New,Medium,2024-01-09,14
132,5711,2024-01-09 14:47:00,checkout,1346,Electronics,267,Mobile,New,Medium,2024-01-09,14
132,5711,2024-01-09 14:50:00,purchase,1346,Electronics,267,Mobile,New,Medium,2024-01-09,14
1362,5712,2024-01-24 03:44:00,view,1934,Fashion,357,Desktop,New,Medium,2024-01-24,3
1362,5712,2024-01-24 03:48:00,cart,1934,Fashion,357,Desktop,New,Medium,2024-01-24,3
1019,5713,2024-01-09 22:57:00,view,1276,Electronics,376,Desktop,Returning,Medium,2024-01-09,22
1428,5714,2024-01-24 23:04:00,view,1060,Beauty,743,Mobile,Returning,High,2024-01-24,23
1400,5715,2024-01-16 03:50:00,view,1146,Home,916,Tablet,Returning,High,2024-01-16,3
1400,5715,2024-01-16 03:51:00,cart,1146,Home,916,Tablet,Returning,High,2024-01-16,3
1400,5715,2024-01-16 03:53:00,checkout,1146,Home,916,Tablet,Returning,High,2024-01-16,3
1912,5716,2024-02-01 07:05:00,view,1509,Electronics,26,Mobile,Returning,Low,2024-02-01,7
1912,5716,2024-02-01 07:08:00,cart,1509,Electronics,26,Mobile,Returning,Low,2024-02-01,7
1912,5716,2024-02-01 07:09:00,checkout,1509,Electronics,26,Mobile,Returning,Low,2024-02-01,7
1912,5716,2024-02-01 07:12:00,purchase,1509,Electronics,26,Mobile,Returning,Low,2024-02-01,7
559,5717,2024-02-04 07:24:00,view,1805,Beauty,212,Desktop,Returning,Medium,2024-02-04,7
559,5717,2024-02-04 07:26:00,cart,1805,Beauty,212,Desktop,Returning,Medium,2024-02-04,7
559,5717,2024-02-04 07:28:00,checkout,1805,Beauty,212,Desktop,Returning,Medium,2024-02-04,7
559,5717,2024-02-04 07:30:00,purchase,1805,Beauty,212,Desktop,Returning,Medium,2024-02-04,7
107,5718,2024-01-05 02:56:00,view,1674,Electronics,624,Desktop,New,High,2024-01-05,2
107,5718,2024-01-05 03:00:00,cart,1674,Electronics,624,Desktop,New,High,2024-01-05,3
1644,5719,2024-01-08 10:48:00,view,1606,Fashion,922,Desktop,Returning,High,2024-01-08,10
1644,5719,2024-01-08 10:50:00,cart,1606,Fashion,922,Desktop,Returning,High,2024-01-08,10
1644,5719,2024-01-08 10:54:00,checkout,1606,Fashion,922,Desktop,Returning,High,2024-01-08,10
1644,5719,2024-01-08 10:57:00,purchase,1606,Fashion,922,Desktop,Returning,High,2024-01-08,10
265,5720,2024-02-02 14:05:00,view,1496,Electronics,402,Mobile,Returning,Medium,2024-02-02,14
265,5720,2024-02-02 14:07:00,cart,1496,Electronics,402,Mobile,Returning,Medium,2024-02-02,14
265,5720,2024-02-02 14:10:00,checkout,1496,Electronics,402,Mobile,Returning,Medium,2024-02-02,14
265,5720,2024-02-02 14:12:00,purchase,1496,Electronics,402,Mobile,Returning,Medium,2024-02-02,14
1229,5721,2024-01-05 09:32:00,view,1255,Electronics,158,Mobile,Returning,Medium,2024-01-05,9
1103,5722,2024-01-01 14:26:00,view,1442,Home,917,Mobile,Returning,High,2024-01-01,14
155,5723,2024-01-10 17:59:00,view,1676,Fashion,353,Desktop,Returning,Medium,2024-01-10,17
155,5723,2024-01-10 18:02:00,cart,1676,Fashion,353,Desktop,Returning,Medium,2024-01-10,18
155,5723,2024-01-10 18:05:00,checkout,1676,Fashion,353,Desktop,Returning,Medium,2024-01-10,18
155,5723,2024-01-10 18:08:00,purchase,1676,Fashion,353,Desktop,Returning,Medium,2024-01-10,18
1807,5724,2024-01-18 16:09:00,view,1619,Electronics,947,Mobile,Returning,High,2024-01-18,16
1807,5724,2024-01-18 16:13:00,cart,1619,Electronics,947,Mobile,Returning,High,2024-01-18,16
988,5725,2024-01-17 22:10:00,view,1697,Beauty,472,Desktop,New,Medium,2024-01-17,22
997,5726,2024-01-31 10:44:00,view,1381,Fashion,617,Mobile,Returning,High,2024-01-31,10
997,5726,2024-01-31 10:45:00,cart,1381,Fashion,617,Mobile,Returning,High,2024-01-31,10
997,5726,2024-01-31 10:47:00,checkout,1381,Fashion,617,Mobile,Returning,High,2024-01-31,10
997,5726,2024-01-31 10:49:00,purchase,1381,Fashion,617,Mobile,Returning,High,2024-01-31,10
247,5727,2024-01-20 05:01:00,view,1219,Beauty,983,Desktop,New,High,2024-01-20,5
247,5727,2024-01-20 05:02:00,cart,1219,Beauty,983,Desktop,New,High,2024-01-20,5
247,5727,2024-01-20 05:06:00,checkout,1219,Beauty,983,Desktop,New,High,2024-01-20,5
247,5727,2024-01-20 05:09:00,purchase,1219,Beauty,983,Desktop,New,High,2024-01-20,5
531,5728,2024-01-04 16:25:00,view,1115,Fashion,325,Mobile,Returning,Medium,2024-01-04,16
531,5728,2024-01-04 16:29:00,cart,1115,Fashion,325,Mobile,Returning,Medium,2024-01-04,16
858,5729,2024-02-01 18:35:00,view,1406,Beauty,45,Mobile,New,Low,2024-02-01,18
858,5729,2024-02-01 18:37:00,cart,1406,Beauty,45,Mobile,New,Low,2024-02-01,18
858,5729,2024-02-01 18:41:00,checkout,1406,Beauty,45,Mobile,New,Low,2024-02-01,18
858,5729,2024-02-01 18:42:00,purchase,1406,Beauty,45,Mobile,New,Low,2024-02-01,18
1972,5730,2024-01-02 13:25:00,view,1366,Electronics,914,Mobile,Returning,High,2024-01-02,13
538,5731,2024-01-07 08:54:00,view,1166,Beauty,626,Mobile,New,High,2024-01-07,8
538,5731,2024-01-07 08:58:00,cart,1166,Beauty,626,Mobile,New,High,2024-01-07,8
538,5731,2024-01-07 08:59:00,checkout,1166,Beauty,626,Mobile,New,High,2024-01-07,8
729,5732,2024-01-11 21:51:00,view,1170,Electronics,204,Mobile,New,Medium,2024-01-11,21
729,5732,2024-01-11 21:53:00,cart,1170,Electronics,204,Mobile,New,Medium,2024-01-11,21
729,5732,2024-01-11 21:57:00,checkout,1170,Electronics,204,Mobile,New,Medium,2024-01-11,21
729,5732,2024-01-11 21:59:00,purchase,1170,Electronics,204,Mobile,New,Medium,2024-01-11,21
1178,5733,2024-01-31 23:55:00,view,1282,Electronics,957,Desktop,New,High,2024-01-31,23
1178,5733,2024-01-31 23:57:00,cart,1282,Electronics,957,Desktop,New,High,2024-01-31,23
1178,5733,2024-02-01 00:00:00,checkout,1282,Electronics,957,Desktop,New,High,2024-02-01,0
154,5734,2024-01-14 12:12:00,view,1824,Home,696,Mobile,New,High,2024-01-14,12
154,5734,2024-01-14 12:14:00,cart,1824,Home,696,Mobile,New,High,2024-01-14,12
1710,5735,2024-01-02 21:01:00,view,1100,Home,752,Mobile,Returning,High,2024-01-02,21
1710,5735,2024-01-02 21:02:00,cart,1100,Home,752,Mobile,Returning,High,2024-01-02,21
1710,5735,2024-01-02 21:06:00,checkout,1100,Home,752,Mobile,Returning,High,2024-01-02,21
92,5736,2024-02-04 10:47:00,view,1124,Beauty,644,Desktop,Returning,High,2024-02-04,10
92,5736,2024-02-04 10:49:00,cart,1124,Beauty,644,Desktop,Returning,High,2024-02-04,10
92,5736,2024-02-04 10:52:00,checkout,1124,Beauty,644,Desktop,Returning,High,2024-02-04,10
92,5736,2024-02-04 10:54:00,purchase,1124,Beauty,644,Desktop,Returning,High,2024-02-04,10
1457,5737,2024-01-16 02:10:00,view,1675,Electronics,978,Mobile,Returning,High,2024-01-16,2
338,5738,2024-01-09 00:15:00,view,1448,Home,723,Desktop,Returning,High,2024-01-09,0
338,5738,2024-01-09 00:19:00,cart,1448,Home,723,Desktop,Returning,High,2024-01-09,0
1504,5739,2024-02-03 14:19:00,view,1339,Home,287,Tablet,New,Medium,2024-02-03,14
1717,5740,2024-01-06 06:59:00,view,1705,Home,89,Mobile,New,Low,2024-01-06,6
1717,5740,2024-01-06 07:03:00,cart,1705,Home,89,Mobile,New,Low,2024-01-06,7
1717,5740,2024-01-06 07:07:00,checkout,1705,Home,89,Mobile,New,Low,2024-01-06,7
1717,5740,2024-01-06 07:09:00,purchase,1705,Home,89,Mobile,New,Low,2024-01-06,7
1155,5741,2024-01-19 23:46:00,view,1539,Beauty,580,Mobile,Returning,High,2024-01-19,23
450,5742,2024-01-07 17:47:00,view,1150,Beauty,126,Mobile,New,Medium,2024-01-07,17
810,5743,2024-01-03 16:23:00,view,1983,Home,738,Desktop,New,High,2024-01-03,16
787,5744,2024-01-02 01:06:00,view,1753,Fashion,294,Mobile,New,Medium,2024-01-02,1
787,5744,2024-01-02 01:07:00,cart,1753,Fashion,294,Mobile,New,Medium,2024-01-02,1
273,5745,2024-01-23 01:40:00,view,1548,Home,212,Desktop,Returning,Medium,2024-01-23,1
1953,5746,2024-01-28 22:14:00,view,1134,Beauty,649,Desktop,New,High,2024-01-28,22
1953,5746,2024-01-28 22:15:00,cart,1134,Beauty,649,Desktop,New,High,2024-01-28,22
588,5747,2024-01-09 12:45:00,view,1881,Fashion,496,Mobile,New,Medium,2024-01-09,12
177,5748,2024-01-14 11:54:00,view,1565,Fashion,495,Desktop,Returning,Medium,2024-01-14,11
177,5748,2024-01-14 11:55:00,cart,1565,Fashion,495,Desktop,Returning,Medium,2024-01-14,11
177,5748,2024-01-14 11:57:00,checkout,1565,Fashion,495,Desktop,Returning,Medium,2024-01-14,11
177,5748,2024-01-14 12:01:00,purchase,1565,Fashion,495,Desktop,Returning,Medium,2024-01-14,12
1720,5749,2024-01-24 23:13:00,view,1014,Home,958,Desktop,New,High,2024-01-24,23
1720,5749,2024-01-24 23:14:00,cart,1014,Home,958,Desktop,New,High,2024-01-24,23
1720,5749,2024-01-24 23:16:00,checkout,1014,Home,958,Desktop,New,High,2024-01-24,23
1720,5749,2024-01-24 23:18:00,purchase,1014,Home,958,Desktop,New,High,2024-01-24,23
831,5750,2024-01-03 10:29:00,view,1921,Home,874,Mobile,New,High,2024-01-03,10
643,5751,2024-02-03 14:55:00,view,1372,Beauty,408,Desktop,New,Medium,2024-02-03,14
643,5751,2024-02-03 14:56:00,cart,1372,Beauty,408,Desktop,New,Medium,2024-02-03,14
643,5751,2024-02-03 14:57:00,checkout,1372,Beauty,408,Desktop,New,Medium,2024-02-03,14
1899,5752,2024-01-17 07:13:00,view,1827,Fashion,86,Desktop,New,Low,2024-01-17,7
1899,5752,2024-01-17 07:15:00,cart,1827,Fashion,86,Desktop,New,Low,2024-01-17,7
1073,5753,2024-01-10 17:34:00,view,1630,Home,509,Mobile,New,High,2024-01-10,17
567,5754,2024-01-06 21:11:00,view,1241,Home,367,Mobile,New,Medium,2024-01-06,21
567,5754,2024-01-06 21:14:00,cart,1241,Home,367,Mobile,New,Medium,2024-01-06,21
666,5755,2024-01-08 16:12:00,view,1476,Beauty,975,Mobile,New,High,2024-01-08,16
1379,5756,2024-01-04 20:25:00,view,1384,Home,445,Mobile,New,Medium,2024-01-04,20
1379,5756,2024-01-04 20:28:00,cart,1384,Home,445,Mobile,New,Medium,2024-01-04,20
1379,5756,2024-01-04 20:32:00,checkout,1384,Home,445,Mobile,New,Medium,2024-01-04,20
1736,5757,2024-01-25 23:31:00,view,1005,Beauty,435,Tablet,Returning,Medium,2024-01-25,23
1332,5758,2024-01-08 20:19:00,view,1594,Beauty,231,Mobile,Returning,Medium,2024-01-08,20
868,5759,2024-01-08 16:18:00,view,1211,Beauty,566,Desktop,New,High,2024-01-08,16
868,5759,2024-01-08 16:20:00,cart,1211,Beauty,566,Desktop,New,High,2024-01-08,16
868,5759,2024-01-08 16:23:00,checkout,1211,Beauty,566,Desktop,New,High,2024-01-08,16
868,5759,2024-01-08 16:25:00,purchase,1211,Beauty,566,Desktop,New,High,2024-01-08,16
1909,5760,2024-01-23 20:55:00,view,1523,Beauty,577,Mobile,New,High,2024-01-23,20
1909,5760,2024-01-23 20:57:00,cart,1523,Beauty,577,Mobile,New,High,2024-01-23,20
1654,5761,2024-01-13 02:31:00,view,1136,Home,62,Mobile,New,Low,2024-01-13,2
1654,5761,2024-01-13 02:33:00,cart,1136,Home,62,Mobile,New,Low,2024-01-13,2
1654,5761,2024-01-13 02:36:00,checkout,1136,Home,62,Mobile,New,Low,2024-01-13,2
1654,5761,2024-01-13 02:40:00,purchase,1136,Home,62,Mobile,New,Low,2024-01-13,2
1799,5762,2024-01-20 23:59:00,view,1603,Fashion,892,Desktop,New,High,2024-01-20,23
1070,5763,2024-01-13 15:24:00,view,1700,Fashion,719,Desktop,New,High,2024-01-13,15
1070,5763,2024-01-13 15:27:00,cart,1700,Fashion,719,Desktop,New,High,2024-01-13,15
1070,5763,2024-01-13 15:29:00,checkout,1700,Fashion,719,Desktop,New,High,2024-01-13,15
1070,5763,2024-01-13 15:31:00,purchase,1700,Fashion,719,Desktop,New,High,2024-01-13,15
302,5764,2024-01-20 11:08:00,view,1794,Electronics,640,Mobile,New,High,2024-01-20,11
868,5765,2024-01-18 23:36:00,view,1254,Home,680,Mobile,New,High,2024-01-18,23
868,5765,2024-01-18 23:38:00,cart,1254,Home,680,Mobile,New,High,2024-01-18,23
868,5765,2024-01-18 23:42:00,checkout,1254,Home,680,Mobile,New,High,2024-01-18,23
868,5765,2024-01-18 23:44:00,purchase,1254,Home,680,Mobile,New,High,2024-01-18,23
912,5766,2024-01-29 22:55:00,view,1787,Electronics,708,Mobile,New,High,2024-01-29,22
408,5767,2024-01-25 04:46:00,view,1500,Home,468,Mobile,New,Medium,2024-01-25,4
408,5767,2024-01-25 04:50:00,cart,1500,Home,468,Mobile,New,Medium,2024-01-25,4
408,5767,2024-01-25 04:51:00,checkout,1500,Home,468,Mobile,New,Medium,2024-01-25,4
408,5767,2024-01-25 04:53:00,purchase,1500,Home,468,Mobile,New,Medium,2024-01-25,4
1213,5768,2024-01-19 13:24:00,view,1157,Fashion,593,Mobile,New,High,2024-01-19,13
822,5769,2024-01-07 10:14:00,view,1010,Electronics,243,Mobile,New,Medium,2024-01-07,10
822,5769,2024-01-07 10:15:00,cart,1010,Electronics,243,Mobile,New,Medium,2024-01-07,10
822,5769,2024-01-07 10:19:00,checkout,1010,Electronics,243,Mobile,New,Medium,2024-01-07,10
1854,5770,2024-01-28 14:25:00,view,1941,Fashion,191,Tablet,Returning,Medium,2024-01-28,14
1153,5771,2024-01-28 08:00:00,view,1296,Fashion,391,Mobile,Returning,Medium,2024-01-28,8
1153,5771,2024-01-28 08:01:00,cart,1296,Fashion,391,Mobile,Returning,Medium,2024-01-28,8
561,5772,2024-01-31 09:24:00,view,1722,Beauty,737,Desktop,Returning,High,2024-01-31,9
561,5772,2024-01-31 09:25:00,cart,1722,Beauty,737,Desktop,Returning,High,2024-01-31,9
561,5772,2024-01-31 09:28:00,checkout,1722,Beauty,737,Desktop,Returning,High,2024-01-31,9
561,5772,2024-01-31 09:30:00,purchase,1722,Beauty,737,Desktop,Returning,High,2024-01-31,9
1561,5773,2024-01-21 08:41:00,view,1691,Home,982,Desktop,New,High,2024-01-21,8
1561,5773,2024-01-21 08:44:00,cart,1691,Home,982,Desktop,New,High,2024-01-21,8
1561,5773,2024-01-21 08:48:00,checkout,1691,Home,982,Desktop,New,High,2024-01-21,8
1290,5774,2024-01-31 21:41:00,view,1753,Electronics,661,Mobile,New,High,2024-01-31,21
1290,5774,2024-01-31 21:44:00,cart,1753,Electronics,661,Mobile,New,High,2024-01-31,21
1142,5775,2024-02-04 06:13:00,view,1606,Fashion,512,Desktop,New,High,2024-02-04,6
1142,5775,2024-02-04 06:17:00,cart,1606,Fashion,512,Desktop,New,High,2024-02-04,6
1142,5775,2024-02-04 06:21:00,checkout,1606,Fashion,512,Desktop,New,High,2024-02-04,6
1142,5775,2024-02-04 06:25:00,purchase,1606,Fashion,512,Desktop,New,High,2024-02-04,6
464,5776,2024-01-18 05:44:00,view,1036,Fashion,980,Mobile,New,High,2024-01-18,5
144,5777,2024-01-10 08:14:00,view,1444,Home,431,Desktop,New,Medium,2024-01-10,8
144,5777,2024-01-10 08:15:00,cart,1444,Home,431,Desktop,New,Medium,2024-01-10,8
442,5778,2024-01-29 09:24:00,view,1456,Home,912,Mobile,Returning,High,2024-01-29,9
442,5778,2024-01-29 09:26:00,cart,1456,Home,912,Mobile,Returning,High,2024-01-29,9
442,5778,2024-01-29 09:29:00,checkout,1456,Home,912,Mobile,Returning,High,2024-01-29,9
442,5778,2024-01-29 09:32:00,purchase,1456,Home,912,Mobile,Returning,High,2024-01-29,9
1224,5779,2024-01-18 02:41:00,view,1054,Home,690,Mobile,Returning,High,2024-01-18,2
1224,5779,2024-01-18 02:44:00,cart,1054,Home,690,Mobile,Returning,High,2024-01-18,2
1224,5779,2024-01-18 02:48:00,checkout,1054,Home,690,Mobile,Returning,High,2024-01-18,2
1224,5779,2024-01-18 02:50:00,purchase,1054,Home,690,Mobile,Returning,High,2024-01-18,2
1181,5780,2024-01-30 23:15:00,view,1663,Beauty,719,Desktop,Returning,High,2024-01-30,23
1181,5780,2024-01-30 23:17:00,cart,1663,Beauty,719,Desktop,Returning,High,2024-01-30,23
487,5781,2024-01-29 02:11:00,view,1911,Home,219,Mobile,New,Medium,2024-01-29,2
487,5781,2024-01-29 02:15:00,cart,1911,Home,219,Mobile,New,Medium,2024-01-29,2
487,5781,2024-01-29 02:16:00,checkout,1911,Home,219,Mobile,New,Medium,2024-01-29,2
487,5781,2024-01-29 02:19:00,purchase,1911,Home,219,Mobile,New,Medium,2024-01-29,2
860,5782,2024-01-09 11:03:00,view,1723,Electronics,763,Desktop,New,High,2024-01-09,11
1158,5783,2024-01-23 19:23:00,view,1384,Fashion,25,Desktop,Returning,Low,2024-01-23,19
1158,5783,2024-01-23 19:25:00,cart,1384,Fashion,25,Desktop,Returning,Low,2024-01-23,19
1936,5784,2024-01-21 15:46:00,view,1791,Fashion,989,Mobile,Returning,High,2024-01-21,15
1936,5784,2024-01-21 15:47:00,cart,1791,Fashion,989,Mobile,Returning,High,2024-01-21,15
148,5785,2024-01-14 11:22:00,view,1829,Home,364,Mobile,New,Medium,2024-01-14,11
1360,5786,2024-01-17 16:29:00,view,1556,Home,842,Mobile,New,High,2024-01-17,16
1360,5786,2024-01-17 16:31:00,cart,1556,Home,842,Mobile,New,High,2024-01-17,16
1360,5786,2024-01-17 16:34:00,checkout,1556,Home,842,Mobile,New,High,2024-01-17,16
1360,5786,2024-01-17 16:35:00,purchase,1556,Home,842,Mobile,New,High,2024-01-17,16
1095,5787,2024-02-03 04:37:00,view,1859,Beauty,931,Desktop,New,High,2024-02-03,4
1095,5787,2024-02-03 04:39:00,cart,1859,Beauty,931,Desktop,New,High,2024-02-03,4
1257,5788,2024-01-04 20:03:00,view,1980,Electronics,558,Desktop,New,High,2024-01-04,20
1358,5789,2024-01-15 23:30:00,view,1921,Home,422,Mobile,New,Medium,2024-01-15,23
1358,5789,2024-01-15 23:34:00,cart,1921,Home,422,Mobile,New,Medium,2024-01-15,23
811,5790,2024-01-24 02:39:00,view,1595,Beauty,245,Mobile,Returning,Medium,2024-01-24,2
811,5790,2024-01-24 02:41:00,cart,1595,Beauty,245,Mobile,Returning,Medium,2024-01-24,2
811,5790,2024-01-24 02:42:00,checkout,1595,Beauty,245,Mobile,Returning,Medium,2024-01-24,2
811,5790,2024-01-24 02:46:00,purchase,1595,Beauty,245,Mobile,Returning,Medium,2024-01-24,2
666,5791,2024-01-02 21:54:00,view,1587,Fashion,149,Desktop,New,Medium,2024-01-02,21
90,5792,2024-01-11 22:11:00,view,1916,Electronics,316,Mobile,New,Medium,2024-01-11,22
90,5792,2024-01-11 22:13:00,cart,1916,Electronics,316,Mobile,New,Medium,2024-01-11,22
90,5792,2024-01-11 22:17:00,checkout,1916,Electronics,316,Mobile,New,Medium,2024-01-11,22
90,5792,2024-01-11 22:19:00,purchase,1916,Electronics,316,Mobile,New,Medium,2024-01-11,22
1358,5793,2024-01-27 21:01:00,view,1711,Home,954,Desktop,New,High,2024-01-27,21
1358,5793,2024-01-27 21:05:00,cart,1711,Home,954,Desktop,New,High,2024-01-27,21
199,5794,2024-01-10 09:30:00,view,1838,Home,348,Desktop,Returning,Medium,2024-01-10,9
199,5794,2024-01-10 09:34:00,cart,1838,Home,348,Desktop,Returning,Medium,2024-01-10,9
199,5794,2024-01-10 09:36:00,checkout,1838,Home,348,Desktop,Returning,Medium,2024-01-10,9
199,5794,2024-01-10 09:37:00,purchase,1838,Home,348,Desktop,Returning,Medium,2024-01-10,9
1185,5795,2024-02-01 03:09:00,view,1987,Beauty,670,Desktop,New,High,2024-02-01,3
1185,5795,2024-02-01 03:13:00,cart,1987,Beauty,670,Desktop,New,High,2024-02-01,3
538,5796,2024-01-21 02:42:00,view,1721,Home,90,Mobile,New,Low,2024-01-21,2
1145,5797,2024-01-31 00:46:00,view,1731,Fashion,899,Mobile,New,High,2024-01-31,0
1145,5797,2024-01-31 00:47:00,cart,1731,Fashion,899,Mobile,New,High,2024-01-31,0
301,5798,2024-01-25 15:18:00,view,1779,Electronics,783,Mobile,New,High,2024-01-25,15
301,5798,2024-01-25 15:22:00,cart,1779,Electronics,783,Mobile,New,High,2024-01-25,15
301,5798,2024-01-25 15:23:00,checkout,1779,Electronics,783,Mobile,New,High,2024-01-25,15
301,5798,2024-01-25 15:26:00,purchase,1779,Electronics,783,Mobile,New,High,2024-01-25,15
724,5799,2024-02-03 01:51:00,view,1217,Electronics,184,Mobile,Returning,Medium,2024-02-03,1
724,5799,2024-02-03 01:53:00,cart,1217,Electronics,184,Mobile,Returning,Medium,2024-02-03,1
1599,5800,2024-01-10 16:34:00,view,1772,Electronics,198,Tablet,New,Medium,2024-01-10,16
963,5801,2024-01-10 22:16:00,view,1484,Beauty,139,Mobile,New,Medium,2024-01-10,22
1460,5802,2024-01-09 17:57:00,view,1554,Home,360,Desktop,Returning,Medium,2024-01-09,17
1460,5802,2024-01-09 17:59:00,cart,1554,Home,360,Desktop,Returning,Medium,2024-01-09,17
1460,5802,2024-01-09 18:00:00,checkout,1554,Home,360,Desktop,Returning,Medium,2024-01-09,18
68,5803,2024-02-02 04:02:00,view,1911,Fashion,12,Mobile,Returning,Low,2024-02-02,4
68,5803,2024-02-02 04:06:00,cart,1911,Fashion,12,Mobile,Returning,Low,2024-02-02,4
68,5803,2024-02-02 04:09:00,checkout,1911,Fashion,12,Mobile,Returning,Low,2024-02-02,4
1789,5804,2024-01-24 08:58:00,view,1872,Fashion,241,Mobile,New,Medium,2024-01-24,8
1789,5804,2024-01-24 09:00:00,cart,1872,Fashion,241,Mobile,New,Medium,2024-01-24,9
1789,5804,2024-01-24 09:04:00,checkout,1872,Fashion,241,Mobile,New,Medium,2024-01-24,9
1789,5804,2024-01-24 09:07:00,purchase,1872,Fashion,241,Mobile,New,Medium,2024-01-24,9
