session_id,cart,checkout,purchase,view,view_to_cart_time,cart_to_checkout_time,checkout_to_purchase_time
4597,,,,2024-02-01 19:42:00,,,
4598,,,,2024-01-02 07:54:00,,,
4599,2024-01-25 13:33:00,,,2024-01-25 13:29:00,4.0,,
4600,2024-01-23 07:58:00,2024-01-23 08:02:00,,2024-01-23 07:54:00,4.0,4.0,
4601,2024-01-06 05:19:00,2024-01-06 05:20:00,2024-01-06 05:21:00,2024-01-06 05:16:00,3.0,1.0,1.0
4602,2024-01-23 17:10:00,2024-01-23 17:14:00,,2024-01-23 17:07:00,3.0,4.0,
4603,,,,2024-02-03 15:17:00,,,
4604,2024-01-07 06:49:00,2024-01-07 06:52:00,2024-01-07 06:53:00,2024-01-07 06:45:00,4.0,3.0,1.0
4605,,,,2024-02-02 13:06:00,,,
4606,,,,2024-02-04 14:53:00,,,
4607,2024-01-07 08:26:00,2024-01-07 08:29:00,2024-01-07 08:30:00,2024-01-07 08:22:00,4.0,3.0,1.0
4608,2024-01-20 03:29:00,2024-01-20 03:33:00,2024-01-20 03:36:00,2024-01-20 03:27:00,2.0,4.0,3.0
4609,2024-01-30 22:11:00,2024-01-30 22:15:00,2024-01-30 22:18:00,2024-01-30 22:08:00,3.0,4.0,3.0
4610,,,,2024-01-30 12:08:00,,,
4611,2024-01-14 17:41:00,,,2024-01-14 17:37:00,4.0,,
4612,,,,2024-01-17 02:11:00,,,
4613,,,,2024-01-14 23:04:00,,,
4614,2024-01-09 14:54:00,2024-01-09 14:57:00,2024-01-09 15:01:00,2024-01-09 14:51:00,3.0,3.0,4.0
4615,2024-01-30 22:19:00,,,2024-01-30 22:15:00,4.0,,
4616,2024-01-23 02:59:00,2024-01-23 03:02:00,2024-01-23 03:03:00,2024-01-23 02:58:00,1.0,3.0,1.0
4617,2024-01-28 13:10:00,2024-01-28 13:13:00,2024-01-28 13:16:00,2024-01-28 13:09:00,1.0,3.0,3.0
4618,,,,2024-01-28 14:59:00,,,
4619,2024-02-01 10:55:00,2024-02-01 10:58:00,2024-02-01 10:59:00,2024-02-01 10:52:00,3.0,3.0,1.0
4620,2024-02-02 19:21:00,2024-02-02 19:22:00,,2024-02-02 19:19:00,2.0,1.0,
4621,,,,2024-01-31 21:30:00,,,
4622,2024-01-14 04:30:00,2024-01-14 04:31:00,,2024-01-14 04:28:00,2.0,1.0,
4623,2024-01-18 09:31:00,,,2024-01-18 09:29:00,2.0,,
4624,2024-01-17 06:51:00,2024-01-17 06:55:00,2024-01-17 06:56:00,2024-01-17 06:48:00,3.0,4.0,1.0
4625,2024-01-12 01:57:00,2024-01-12 01:58:00,2024-01-12 02:00:00,2024-01-12 01:53:00,4.0,1.0,2.0
4626,,,,2024-01-16 05:25:00,,,
4627,2024-01-22 13:48:00,2024-01-22 13:52:00,2024-01-22 13:55:00,2024-01-22 13:45:00,3.0,4.0,3.0
4628,2024-01-21 15:52:00,2024-01-21 15:53:00,2024-01-21 15:55:00,2024-01-21 15:48:00,4.0,1.0,2.0
4629,,,,2024-01-26 13:34:00,,,
4630,,,,2024-01-22 04:38:00,,,
4631,,,,2024-01-25 17:17:00,,,
4632,,,,2024-01-07 08:56:00,,,
4633,,,,2024-01-06 16:36:00,,,
4634,2024-01-25 09:46:00,2024-01-25 09:48:00,2024-01-25 09:51:00,2024-01-25 09:43:00,3.0,2.0,3.0
4635,,,,2024-01-31 13:24:00,,,
4636,2024-01-18 01:25:00,2024-01-18 01:28:00,,2024-01-18 01:24:00,1.0,3.0,
4637,2024-01-06 14:49:00,2024-01-06 14:50:00,2024-01-06 14:53:00,2024-01-06 14:48:00,1.0,1.0,3.0
4638,,,,2024-01-22 09:53:00,,,
4639,2024-01-17 16:13:00,2024-01-17 16:16:00,2024-01-17 16:18:00,2024-01-17 16:10:00,3.0,3.0,2.0
4640,2024-01-10 01:01:00,2024-01-10 01:04:00,2024-01-10 01:06:00,2024-01-10 01:00:00,1.0,3.0,2.0
4641,,,,2024-01-16 15:03:00,,,
4642,,,,2024-01-05 08:12:00,,,
4643,,,,2024-01-02 08:11:00,,,
4644,2024-01-25 05:22:00,2024-01-25 05:26:00,2024-01-25 05:30:00,2024-01-25 05:18:00,4.0,4.0,4.0
4645,2024-01-19 09:49:00,2024-01-19 09:50:00,2024-01-19 09:53:00,2024-01-19 09:48:00,1.0,1.0,3.0
4646,2024-01-23 07:50:00,2024-01-23 07:54:00,2024-01-23 07:58:00,2024-01-23 07:49:00,1.0,4.0,4.0
4647,2024-01-08 22:39:00,2024-01-08 22:41:00,2024-01-08 22:42:00,2024-01-08 22:38:00,1.0,2.0,1.0
4648,2024-01-27 17:17:00,2024-01-27 17:18:00,2024-01-27 17:20:00,2024-01-27 17:15:00,2.0,1.0,2.0
4649,2024-01-08 10:24:00,2024-01-08 10:28:00,2024-01-08 10:32:00,2024-01-08 10:22:00,2.0,4.0,4.0
4650,2024-01-29 18:22:00,,,2024-01-29 18:18:00,4.0,,
4651,2024-02-03 12:17:00,2024-02-03 12:20:00,2024-02-03 12:23:00,2024-02-03 12:15:00,2.0,3.0,3.0
4652,2024-01-21 23:10:00,2024-01-21 23:13:00,2024-01-21 23:17:00,2024-01-21 23:06:00,4.0,3.0,4.0
4653,,,,2024-01-29 06:38:00,,,
4654,,,,2024-01-25 18:30:00,,,
4655,,,,2024-01-24 06:39:00,,,
4656,2024-01-05 12:05:00,,,2024-01-05 12:04:00,1.0,,
4657,2024-01-21 13:41:00,2024-01-21 13:43:00,2024-01-21 13:45:00,2024-01-21 13:39:00,2.0,2.0,2.0
4658,2024-01-22 01:53:00,2024-01-22 01:57:00,2024-01-22 02:00:00,2024-01-22 01:49:00,4.0,4.0,3.0
4659,,,,2024-01-23 06:30:00,,,
4660,2024-01-12 03:05:00,2024-01-12 03:08:00,2024-01-12 03:09:00,2024-01-12 03:04:00,1.0,3.0,1.0
4661,,,,2024-02-01 17:09:00,,,
4662,2024-01-18 05:11:00,2024-01-18 05:13:00,2024-01-18 05:16:00,2024-01-18 05:10:00,1.0,2.0,3.0
4663,,,,2024-01-19 20:31:00,,,
4664,2024-01-08 03:20:00,2024-01-08 03:21:00,2024-01-08 03:23:00,2024-01-08 03:18:00,2.0,1.0,2.0
4665,2024-01-02 01:15:00,2024-01-02 01:16:00,,2024-01-02 01:14:00,1.0,1.0,
4666,2024-01-13 02:44:00,2024-01-13 02:48:00,,2024-01-13 02:40:00,4.0,4.0,
4667,,,,2024-01-03 09:39:00,,,
4668,,,,2024-01-19 17:31:00,,,
4669,,,,2024-01-17 07:47:00,,,
4670,2024-01-14 17:30:00,,,2024-01-14 17:27:00,3.0,,
4671,2024-01-18 11:39:00,2024-01-18 11:42:00,2024-01-18 11:46:00,2024-01-18 11:37:00,2.0,3.0,4.0
4672,2024-01-27 19:23:00,,,2024-01-27 19:20:00,3.0,,
4673,2024-01-04 18:22:00,2024-01-04 18:24:00,2024-01-04 18:26:00,2024-01-04 18:18:00,4.0,2.0,2.0
4674,,,,2024-01-10 03:32:00,,,
4675,2024-01-04 16:39:00,2024-01-04 16:42:00,2024-01-04 16:44:00,2024-01-04 16:38:00,1.0,3.0,2.0
4676,2024-01-30 20:41:00,2024-01-30 20:42:00,,2024-01-30 20:37:00,4.0,1.0,
4677,2024-02-01 05:42:00,2024-02-01 05:45:00,2024-02-01 05:49:00,2024-02-01 05:40:00,2.0,3.0,4.0
4678,2024-02-04 02:41:00,2024-02-04 02:44:00,2024-02-04 02:47:00,2024-02-04 02:40:00,1.0,3.0,3.0
4679,,,,2024-01-22 12:31:00,,,
4680,2024-01-24 16:15:00,,,2024-01-24 16:14:00,1.0,,
4681,,,,2024-01-11 08:54:00,,,
4682,2024-01-16 16:43:00,2024-01-16 16:45:00,2024-01-16 16:46:00,2024-01-16 16:42:00,1.0,2.0,1.0
4683,2024-02-02 21:50:00,2024-02-02 21:53:00,,2024-02-02 21:46:00,4.0,3.0,
4684,,,,2024-02-02 22:17:00,,,
4685,2024-01-24 23:53:00,2024-01-24 23:55:00,2024-01-24 23:56:00,2024-01-24 23:51:00,2.0,2.0,1.0
4686,2024-01-25 20:46:00,2024-01-25 20:47:00,2024-01-25 20:50:00,2024-01-25 20:44:00,2.0,1.0,3.0
4687,2024-01-19 06:21:00,,,2024-01-19 06:20:00,1.0,,
4688,2024-01-18 03:28:00,2024-01-18 03:32:00,,2024-01-18 03:25:00,3.0,4.0,
4689,,,,2024-01-13 10:08:00,,,
4690,,,,2024-01-03 17:04:00,,,
4691,2024-01-01 06:51:00,2024-01-01 06:55:00,2024-01-01 06:57:00,2024-01-01 06:47:00,4.0,4.0,2.0
4692,2024-01-08 17:54:00,2024-01-08 17:57:00,2024-01-08 17:58:00,2024-01-08 17:50:00,4.0,3.0,1.0
4693,2024-01-13 22:35:00,2024-01-13 22:36:00,2024-01-13 22:38:00,2024-01-13 22:31:00,4.0,1.0,2.0
4694,,,,2024-01-08 14:24:00,,,
4695,2024-02-04 09:17:00,2024-02-04 09:20:00,,2024-02-04 09:15:00,2.0,3.0,
4696,2024-01-13 21:34:00,,,2024-01-13 21:33:00,1.0,,
4697,2024-01-28 10:00:00,2024-01-28 10:02:00,2024-01-28 10:04:00,2024-01-28 09:57:00,3.0,2.0,2.0
4698,,,,2024-01-11 07:14:00,,,
4699,2024-01-22 16:21:00,,,2024-01-22 16:17:00,4.0,,
4700,2024-01-19 07:33:00,2024-01-19 07:37:00,2024-01-19 07:38:00,2024-01-19 07:30:00,3.0,4.0,1.0
4701,2024-01-23 20:55:00,,,2024-01-23 20:53:00,2.0,,
4702,,,,2024-01-25 10:23:00,,,
4703,2024-01-01 05:28:00,2024-01-01 05:30:00,2024-01-01 05:31:00,2024-01-01 05:27:00,1.0,2.0,1.0
4704,,,,2024-01-25 08:59:00,,,
4705,2024-01-01 20:15:00,,,2024-01-01 20:11:00,4.0,,
4706,2024-02-04 04:26:00,2024-02-04 04:30:00,2024-02-04 04:32:00,2024-02-04 04:25:00,1.0,4.0,2.0
4707,2024-01-15 17:56:00,,,2024-01-15 17:54:00,2.0,,
4708,,,,2024-01-25 12:03:00,,,
4709,2024-02-02 18:34:00,2024-02-02 18:38:00,2024-02-02 18:39:00,2024-02-02 18:32:00,2.0,4.0,1.0
4710,2024-01-23 14:38:00,2024-01-23 14:42:00,,2024-01-23 14:35:00,3.0,4.0,
4711,2024-01-22 06:38:00,,,2024-01-22 06:37:00,1.0,,
4712,,,,2024-02-03 18:41:00,,,
4713,,,,2024-01-05 01:39:00,,,
4714,2024-01-11 01:41:00,2024-01-11 01:45:00,,2024-01-11 01:40:00,1.0,4.0,
4715,2024-02-03 19:11:00,,,2024-02-03 19:09:00,2.0,,
4716,2024-01-22 11:46:00,2024-01-22 11:50:00,2024-01-22 11:52:00,2024-01-22 11:45:00,1.0,4.0,2.0
4717,2024-01-25 15:34:00,2024-01-25 15:38:00,2024-01-25 15:39:00,2024-01-25 15:30:00,4.0,4.0,1.0
4718,2024-01-08 08:36:00,2024-01-08 08:40:00,2024-01-08 08:44:00,2024-01-08 08:32:00,4.0,4.0,4.0
4719,2024-02-02 17:30:00,2024-02-02 17:32:00,2024-02-02 17:34:00,2024-02-02 17:27:00,3.0,2.0,2.0
4720,2024-01-13 08:41:00,,,2024-01-13 08:38:00,3.0,,
4721,2024-01-21 22:27:00,2024-01-21 22:30:00,2024-01-21 22:32:00,2024-01-21 22:26:00,1.0,3.0,2.0
4722,2024-01-29 02:18:00,2024-01-29 02:22:00,2024-01-29 02:26:00,2024-01-29 02:15:00,3.0,4.0,4.0
4723,,,,2024-01-08 01:23:00,,,
4724,,,,2024-01-24 15:06:00,,,
4725,,,,2024-01-20 08:53:00,,,
4726,2024-01-22 02:48:00,2024-01-22 02:49:00,2024-01-22 02:53:00,2024-01-22 02:46:00,2.0,1.0,4.0
4727,2024-01-28 19:46:00,2024-01-28 19:47:00,2024-01-28 19:51:00,2024-01-28 19:43:00,3.0,1.0,4.0
4728,2024-01-05 22:11:00,2024-01-05 22:15:00,2024-01-05 22:19:00,2024-01-05 22:09:00,2.0,4.0,4.0
4729,2024-01-23 23:43:00,,,2024-01-23 23:39:00,4.0,,
4730,,,,2024-01-18 14:48:00,,,
4731,2024-01-20 11:47:00,,,2024-01-20 11:44:00,3.0,,
4732,2024-01-25 20:47:00,2024-01-25 20:48:00,2024-01-25 20:52:00,2024-01-25 20:43:00,4.0,1.0,4.0
4733,2024-01-28 13:22:00,2024-01-28 13:23:00,2024-01-28 13:27:00,2024-01-28 13:19:00,3.0,1.0,4.0
4734,,,,2024-01-29 15:31:00,,,
4735,2024-02-02 01:49:00,2024-02-02 01:50:00,2024-02-02 01:51:00,2024-02-02 01:47:00,2.0,1.0,1.0
4736,2024-01-17 01:16:00,2024-01-17 01:20:00,2024-01-17 01:23:00,2024-01-17 01:13:00,3.0,4.0,3.0
4737,,,,2024-01-21 02:05:00,,,
4738,2024-01-12 18:33:00,2024-01-12 18:34:00,,2024-01-12 18:32:00,1.0,1.0,
4739,2024-01-03 23:17:00,2024-01-03 23:19:00,2024-01-03 23:23:00,2024-01-03 23:13:00,4.0,2.0,4.0
4740,2024-01-02 14:13:00,,,2024-01-02 14:09:00,4.0,,
4741,2024-01-17 23:38:00,2024-01-17 23:39:00,2024-01-17 23:41:00,2024-01-17 23:37:00,1.0,1.0,2.0
4742,2024-01-26 20:34:00,2024-01-26 20:36:00,2024-01-26 20:38:00,2024-01-26 20:33:00,1.0,2.0,2.0
4743,,,,2024-01-30 11:07:00,,,
4744,,,,2024-01-21 03:53:00,,,
4745,2024-01-29 12:53:00,,,2024-01-29 12:50:00,3.0,,
4746,,,,2024-01-01 16:32:00,,,
4747,2024-01-13 16:02:00,,,2024-01-13 16:00:00,2.0,,
4748,,,,2024-01-15 22:31:00,,,
4749,2024-02-04 11:47:00,,,2024-02-04 11:45:00,2.0,,
4750,,,,2024-02-01 08:21:00,,,
4751,,,,2024-01-07 22:40:00,,,
4752,,,,2024-01-29 07:48:00,,,
4753,2024-01-21 05:03:00,2024-01-21 05:04:00,,2024-01-21 05:02:00,1.0,1.0,
4754,,,,2024-01-30 04:37:00,,,
4755,,,,2024-01-13 18:12:00,,,
4756,,,,2024-01-06 02:04:00,,,
4757,,,,2024-01-21 06:25:00,,,
4758,,,,2024-01-08 03:16:00,,,
4759,,,,2024-01-19 08:22:00,,,
4760,2024-01-23 07:23:00,2024-01-23 07:26:00,2024-01-23 07:30:00,2024-01-23 07:20:00,3.0,3.0,4.0
4761,2024-01-09 09:02:00,,,2024-01-09 09:01:00,1.0,,
4762,2024-01-07 20:03:00,2024-01-07 20:06:00,,2024-01-07 20:00:00,3.0,3.0,
4763,,,,2024-01-30 14:33:00,,,
4764,2024-01-18 03:30:00,2024-01-18 03:33:00,,2024-01-18 03:29:00,1.0,3.0,
4765,2024-01-27 01:06:00,2024-01-27 01:09:00,2024-01-27 01:10:00,2024-01-27 01:02:00,4.0,3.0,1.0
4766,,,,2024-01-31 00:47:00,,,
4767,,,,2024-02-03 13:41:00,,,
4768,2024-01-19 04:17:00,2024-01-19 04:18:00,2024-01-19 04:22:00,2024-01-19 04:14:00,3.0,1.0,4.0
4769,2024-01-07 05:43:00,2024-01-07 05:46:00,2024-01-07 05:47:00,2024-01-07 05:40:00,3.0,3.0,1.0
4770,2024-01-26 05:13:00,2024-01-26 05:15:00,2024-01-26 05:17:00,2024-01-26 05:10:00,3.0,2.0,2.0
4771,,,,2024-01-20 05:14:00,,,
4772,,,,2024-01-08 20:57:00,,,
4773,2024-01-22 20:37:00,2024-01-22 20:40:00,,2024-01-22 20:36:00,1.0,3.0,
4774,2024-02-04 14:54:00,2024-02-04 14:56:00,,2024-02-04 14:51:00,3.0,2.0,
4775,,,,2024-02-04 04:58:00,,,
4776,,,,2024-01-26 15:20:00,,,
4777,,,,2024-01-05 18:53:00,,,
4778,,,,2024-01-29 22:43:00,,,
4779,2024-01-27 13:25:00,2024-01-27 13:26:00,2024-01-27 13:27:00,2024-01-27 13:21:00,4.0,1.0,1.0
4780,,,,2024-01-24 21:40:00,,,
4781,2024-01-14 05:33:00,,,2024-01-14 05:29:00,4.0,,
4782,,,,2024-01-15 02:33:00,,,
4783,2024-01-11 04:27:00,2024-01-11 04:31:00,2024-01-11 04:34:00,2024-01-11 04:24:00,3.0,4.0,3.0
4784,2024-01-15 22:15:00,2024-01-15 22:18:00,2024-01-15 22:19:00,2024-01-15 22:12:00,3.0,3.0,1.0
4785,,,,2024-01-17 15:16:00,,,
4786,2024-02-04 12:31:00,2024-02-04 12:32:00,2024-02-04 12:36:00,2024-02-04 12:28:00,3.0,1.0,4.0
4787,2024-01-03 23:59:00,,,2024-01-03 23:56:00,3.0,,
4788,2024-01-26 04:06:00,2024-01-26 04:07:00,2024-01-26 04:08:00,2024-01-26 04:04:00,2.0,1.0,1.0
4789,,,,2024-01-20 09:40:00,,,
4790,,,,2024-01-14 02:21:00,,,
4791,2024-01-25 17:35:00,,,2024-01-25 17:32:00,3.0,,
4792,2024-01-19 01:13:00,2024-01-19 01:16:00,2024-01-19 01:20:00,2024-01-19 01:10:00,3.0,3.0,4.0
4793,2024-01-26 12:24:00,2024-01-26 12:27:00,2024-01-26 12:31:00,2024-01-26 12:23:00,1.0,3.0,4.0
4794,,,,2024-01-26 02:10:00,,,
4795,,,,2024-01-25 20:34:00,,,
4796,,,,2024-01-08 23:39:00,,,
4797,2024-01-29 22:10:00,2024-01-29 22:11:00,2024-01-29 22:13:00,2024-01-29 22:06:00,4.0,1.0,2.0
4798,2024-01-06 11:48:00,2024-01-06 11:50:00,2024-01-06 11:53:00,2024-01-06 11:44:00,4.0,2.0,3.0
4799,,,,2024-01-28 23:29:00,,,
4800,2024-01-21 18:28:00,2024-01-21 18:29:00,2024-01-21 18:30:00,2024-01-21 18:27:00,1.0,1.0,1.0
4801,,,,2024-01-07 14:21:00,,,
4802,2024-01-11 19:49:00,2024-01-11 19:52:00,,2024-01-11 19:47:00,2.0,3.0,
4803,,,,2024-01-20 21:36:00,,,
4804,2024-01-16 20:46:00,,,2024-01-16 20:43:00,3.0,,
4805,2024-01-31 05:28:00,2024-01-31 05:30:00,2024-01-31 05:31:00,2024-01-31 05:27:00,1.0,2.0,1.0
4806,,,,2024-01-12 09:56:00,,,
4807,2024-02-03 01:18:00,2024-02-03 01:20:00,2024-02-03 01:23:00,2024-02-03 01:15:00,3.0,2.0,3.0
4808,2024-01-26 07:29:00,2024-01-26 07:30:00,2024-01-26 07:33:00,2024-01-26 07:25:00,4.0,1.0,3.0
4809,,,,2024-01-17 09:44:00,,,
4810,2024-01-01 01:12:00,,,2024-01-01 01:08:00,4.0,,
4811,,,,2024-01-13 05:35:00,,,
4812,2024-01-09 01:13:00,,,2024-01-09 01:09:00,4.0,,
4813,2024-02-03 23:20:00,2024-02-03 23:22:00,2024-02-03 23:24:00,2024-02-03 23:17:00,3.0,2.0,2.0
4814,2024-01-15 15:19:00,2024-01-15 15:23:00,2024-01-15 15:25:00,2024-01-15 15:18:00,1.0,4.0,2.0
4815,2024-01-30 09:09:00,2024-01-30 09:11:00,2024-01-30 09:12:00,2024-01-30 09:08:00,1.0,2.0,1.0
4816,2024-01-06 19:54:00,2024-01-06 19:57:00,2024-01-06 20:01:00,2024-01-06 19:53:00,1.0,3.0,4.0
4817,2024-02-04 06:34:00,2024-02-04 06:36:00,2024-02-04 06:39:00,2024-02-04 06:33:00,1.0,2.0,3.0
4818,2024-01-14 04:41:00,,,2024-01-14 04:38:00,3.0,,
4819,2024-01-31 18:38:00,,,2024-01-31 18:34:00,4.0,,
4820,2024-01-03 22:51:00,,,2024-01-03 22:49:00,2.0,,
4821,2024-01-29 12:17:00,2024-01-29 12:21:00,2024-01-29 12:24:00,2024-01-29 12:14:00,3.0,4.0,3.0
4822,2024-01-22 23:58:00,2024-01-22 23:59:00,2024-01-23 00:00:00,2024-01-22 23:55:00,3.0,1.0,1.0
4823,2024-01-06 19:03:00,2024-01-06 19:07:00,2024-01-06 19:08:00,2024-01-06 19:00:00,3.0,4.0,1.0
4824,2024-01-14 00:10:00,2024-01-14 00:11:00,2024-01-14 00:12:00,2024-01-14 00:09:00,1.0,1.0,1.0
4825,2024-01-30 21:23:00,2024-01-30 21:26:00,2024-01-30 21:29:00,2024-01-30 21:22:00,1.0,3.0,3.0
4826,2024-01-29 18:24:00,2024-01-29 18:28:00,,2024-01-29 18:23:00,1.0,4.0,
4827,2024-01-12 17:37:00,2024-01-12 17:39:00,2024-01-12 17:41:00,2024-01-12 17:36:00,1.0,2.0,2.0
4828,,,,2024-01-31 10:15:00,,,
4829,2024-01-13 14:06:00,2024-01-13 14:10:00,2024-01-13 14:11:00,2024-01-13 14:03:00,3.0,4.0,1.0
4830,2024-01-24 15:46:00,2024-01-24 15:49:00,2024-01-24 15:50:00,2024-01-24 15:43:00,3.0,3.0,1.0
4831,2024-01-03 16:24:00,2024-01-03 16:28:00,2024-01-03 16:32:00,2024-01-03 16:22:00,2.0,4.0,4.0
4832,2024-01-30 09:19:00,2024-01-30 09:22:00,2024-01-30 09:25:00,2024-01-30 09:18:00,1.0,3.0,3.0
4833,2024-01-01 16:34:00,,,2024-01-01 16:31:00,3.0,,
4834,,,,2024-01-14 02:47:00,,,
4835,,,,2024-01-14 16:05:00,,,
4836,,,,2024-01-25 12:31:00,,,
4837,2024-01-13 22:58:00,,,2024-01-13 22:55:00,3.0,,
4838,,,,2024-01-09 03:52:00,,,
4839,,,,2024-01-09 21:48:00,,,
4840,,,,2024-01-28 03:41:00,,,
4841,2024-01-15 17:15:00,2024-01-15 17:18:00,,2024-01-15 17:11:00,4.0,3.0,
4842,2024-01-26 00:52:00,,,2024-01-26 00:48:00,4.0,,
4843,2024-01-09 20:17:00,2024-01-09 20:19:00,2024-01-09 20:23:00,2024-01-09 20:15:00,2.0,2.0,4.0
4844,,,,2024-01-04 02:19:00,,,
4845,2024-01-27 00:39:00,2024-01-27 00:43:00,2024-01-27 00:47:00,2024-01-27 00:38:00,1.0,4.0,4.0
4846,2024-01-31 20:48:00,2024-01-31 20:50:00,2024-01-31 20:51:00,2024-01-31 20:46:00,2.0,2.0,1.0
4847,2024-01-30 02:28:00,2024-01-30 02:31:00,2024-01-30 02:34:00,2024-01-30 02:27:00,1.0,3.0,3.0
4848,2024-02-02 01:03:00,,,2024-02-02 01:00:00,3.0,,
4849,2024-01-21 02:55:00,2024-01-21 02:58:00,2024-01-21 03:02:00,2024-01-21 02:53:00,2.0,3.0,4.0
4850,,,,2024-01-14 18:05:00,,,
4851,2024-01-02 08:24:00,2024-01-02 08:28:00,2024-01-02 08:31:00,2024-01-02 08:22:00,2.0,4.0,3.0
4852,,,,2024-02-02 01:24:00,,,
4853,2024-02-02 01:55:00,2024-02-02 01:56:00,2024-02-02 01:57:00,2024-02-02 01:54:00,1.0,1.0,1.0
4854,,,,2024-01-31 19:29:00,,,
4855,2024-01-13 12:24:00,2024-01-13 12:28:00,2024-01-13 12:30:00,2024-01-13 12:22:00,2.0,4.0,2.0
4856,2024-01-08 04:29:00,,,2024-01-08 04:26:00,3.0,,
4857,2024-01-26 20:04:00,,,2024-01-26 20:00:00,4.0,,
4858,2024-01-20 19:02:00,2024-01-20 19:05:00,2024-01-20 19:06:00,2024-01-20 19:00:00,2.0,3.0,1.0
4859,2024-01-12 17:51:00,2024-01-12 17:54:00,2024-01-12 17:56:00,2024-01-12 17:50:00,1.0,3.0,2.0
4860,2024-02-02 16:33:00,2024-02-02 16:37:00,2024-02-02 16:39:00,2024-02-02 16:31:00,2.0,4.0,2.0
4861,2024-02-03 12:53:00,2024-02-03 12:56:00,2024-02-03 12:59:00,2024-02-03 12:51:00,2.0,3.0,3.0
4862,2024-02-01 15:53:00,,,2024-02-01 15:52:00,1.0,,
4863,,,,2024-01-22 08:24:00,,,
4864,2024-02-01 19:19:00,2024-02-01 19:20:00,2024-02-01 19:21:00,2024-02-01 19:17:00,2.0,1.0,1.0
4865,,,,2024-01-18 04:07:00,,,
4866,,,,2024-01-12 00:04:00,,,
4867,2024-01-27 09:43:00,2024-01-27 09:45:00,2024-01-27 09:47:00,2024-01-27 09:40:00,3.0,2.0,2.0
4868,,,,2024-01-08 04:08:00,,,
4869,2024-01-28 10:38:00,2024-01-28 10:42:00,2024-01-28 10:45:00,2024-01-28 10:37:00,1.0,4.0,3.0
4870,,,,2024-01-02 13:24:00,,,
4871,2024-01-08 00:57:00,2024-01-08 01:00:00,,2024-01-08 00:53:00,4.0,3.0,
4872,,,,2024-01-03 18:27:00,,,
4873,2024-01-21 16:17:00,,,2024-01-21 16:13:00,4.0,,
4874,2024-02-03 10:24:00,,,2024-02-03 10:20:00,4.0,,
4875,2024-01-03 13:27:00,,,2024-01-03 13:25:00,2.0,,
4876,,,,2024-01-23 11:04:00,,,
4877,2024-01-06 15:05:00,2024-01-06 15:06:00,,2024-01-06 15:02:00,3.0,1.0,
4878,2024-01-19 20:05:00,,,2024-01-19 20:01:00,4.0,,
4879,2024-01-07 08:09:00,2024-01-07 08:13:00,2024-01-07 08:15:00,2024-01-07 08:06:00,3.0,4.0,2.0
4880,2024-01-21 01:18:00,2024-01-21 01:21:00,,2024-01-21 01:17:00,1.0,3.0,
4881,2024-01-28 14:48:00,2024-01-28 14:51:00,2024-01-28 14:52:00,2024-01-28 14:46:00,2.0,3.0,1.0
4882,,,,2024-01-23 23:15:00,,,
4883,,,,2024-01-31 19:39:00,,,
4884,2024-02-02 21:25:00,2024-02-02 21:28:00,2024-02-02 21:31:00,2024-02-02 21:21:00,4.0,3.0,3.0
4885,,,,2024-01-02 03:54:00,,,
4886,,,,2024-01-12 07:51:00,,,
4887,2024-01-21 16:31:00,2024-01-21 16:35:00,2024-01-21 16:39:00,2024-01-21 16:29:00,2.0,4.0,4.0
4888,2024-01-27 18:03:00,2024-01-27 18:04:00,2024-01-27 18:08:00,2024-01-27 17:59:00,4.0,1.0,4.0
4889,2024-02-04 10:01:00,2024-02-04 10:04:00,,2024-02-04 09:57:00,4.0,3.0,
4890,2024-01-04 21:57:00,2024-01-04 21:59:00,2024-01-04 22:02:00,2024-01-04 21:55:00,2.0,2.0,3.0
4891,2024-01-19 20:00:00,2024-01-19 20:02:00,2024-01-19 20:03:00,2024-01-19 19:58:00,2.0,2.0,1.0
4892,2024-01-24 04:51:00,2024-01-24 04:52:00,2024-01-24 04:53:00,2024-01-24 04:47:00,4.0,1.0,1.0
4893,2024-01-13 15:07:00,2024-01-13 15:10:00,,2024-01-13 15:03:00,4.0,3.0,
4894,2024-01-16 07:08:00,2024-01-16 07:10:00,2024-01-16 07:13:00,2024-01-16 07:06:00,2.0,2.0,3.0
4895,2024-01-02 21:55:00,,,2024-01-02 21:53:00,2.0,,
4896,,,,2024-01-25 13:35:00,,,
4897,2024-02-02 05:05:00,,,2024-02-02 05:04:00,1.0,,
4898,2024-01-15 03:13:00,2024-01-15 03:14:00,2024-01-15 03:15:00,2024-01-15 03:09:00,4.0,1.0,1.0
4899,2024-01-11 12:17:00,2024-01-11 12:19:00,2024-01-11 12:20:00,2024-01-11 12:14:00,3.0,2.0,1.0
4900,2024-01-05 11:39:00,,,2024-01-05 11:35:00,4.0,,
4901,,,,2024-01-05 11:52:00,,,
4902,2024-01-14 01:25:00,2024-01-14 01:26:00,2024-01-14 01:28:00,2024-01-14 01:22:00,3.0,1.0,2.0
4903,,,,2024-01-16 06:53:00,,,
4904,,,,2024-01-05 20:17:00,,,
4905,,,,2024-01-26 00:29:00,,,
4906,2024-01-06 03:45:00,2024-01-06 03:46:00,2024-01-06 03:49:00,2024-01-06 03:41:00,4.0,1.0,3.0
4907,2024-01-14 04:20:00,,,2024-01-14 04:19:00,1.0,,
